CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting
201790,0,27,Self Enquiry,3,,Salaried,Male,3
201791,0,31,Self Enquiry,3,13,Small Business,Male,3
201792,0,32,Self Enquiry,1,8,Small Business,Female,3
201793,1,,Self Enquiry,1,8,Small Business,Male,2
201794,0,30,Self Enquiry,1,34,Small Business,Female,3
201795,0,31,Company Invited,1,13,Salaried,Female,2
201796,0,39,Company Invited,1,13,Small Business,Male,2
201797,1,39,Self Enquiry,3,9,Small Business,Female,2
201798,0,33,Company Invited,3,,Small Business,Male,2
201799,0,47,Self Enquiry,1,11,Salaried,Male,2
201800,0,43,Company Invited,1,16,Salaried,Female,2
201801,0,27,Company Invited,3,6,Small Business,Male,3
201802,0,54,Company Invited,1,,Salaried,Female,2
201803,0,43,Self Enquiry,1,13,Salaried,Female,2
201804,0,,Self Enquiry,1,14,Salaried,Male,3
201805,0,40,Self Enquiry,3,6,Small Business,Male,2
201806,1,29,Self Enquiry,1,14,Salaried,Male,3
201807,0,,Self Enquiry,1,15,Salaried,Male,1
201808,0,30,Self Enquiry,3,11,Small Business,Female,1
201809,0,27,Self Enquiry,3,14,Small Business,Female,2
201810,0,37,Self Enquiry,1,11,Small Business,Male,3
201811,0,38,Self Enquiry,1,21,Salaried,Male,3
201812,0,31,Self Enquiry,1,13,Small Business,Female,2
201813,0,29,Self Enquiry,3,16,Small Business,Female,2
201814,0,35,Self Enquiry,1,11,Large Business,Male,3
201815,0,23,Self Enquiry,1,32,Salaried,Male,2
201816,0,41,Self Enquiry,1,12,Small Business,Male,3
201817,0,47,Company Invited,3,10,Small Business,Male,3
201818,0,42,Self Enquiry,1,29,Salaried,Female,2
201819,0,29,Company Invited,3,,Salaried,Male,3
201820,0,42,Self Enquiry,2,8,Large Business,Male,2
201821,0,32,Self Enquiry,1,8,Small Business,Female,3
201822,0,48,Self Enquiry,3,35,Small Business,Female,3
201823,0,37,Self Enquiry,1,12,Small Business,Male,2
201824,0,30,Company Invited,3,,Large Business,Female,2
201825,0,26,Self Enquiry,3,6,Salaried,Male,2
201826,0,42,Self Enquiry,1,8,Salaried,Male,3
201827,1,21,Company Invited,3,6,Large Business,Female,3
201828,0,36,Company Invited,3,6,Small Business,Female,2
201829,0,36,Company Invited,3,9,Small Business,Male,2
201830,0,57,Self Enquiry,1,6,Small Business,Male,2
201831,0,40,Self Enquiry,1,16,Salaried,Female,2
201832,0,21,Company Invited,3,15,Small Business,Male,2
201833,1,33,Self Enquiry,3,11,Small Business,Female,2
201834,0,,Self Enquiry,1,16,Small Business,Female,3
201835,0,46,Company Invited,1,13,Small Business,Female,1
201836,1,41,Company Invited,3,10,Small Business,Male,2
201837,0,50,Self Enquiry,1,16,Large Business,Male,3
201838,1,40,Self Enquiry,3,28,Small Business,Male,3
201839,0,31,Self Enquiry,1,15,Salaried,Male,2
201840,1,21,Self Enquiry,3,18,Salaried,Female,2
201841,0,29,Self Enquiry,1,29,Salaried,Male,2
201842,0,35,Self Enquiry,1,15,Salaried,Male,3
201843,0,,Self Enquiry,1,6,Small Business,Male,2
201844,0,28,Self Enquiry,3,15,Salaried,Male,3
201845,0,49,Self Enquiry,1,13,Salaried,Male,2
201846,0,51,Self Enquiry,3,20,Salaried,Female,2
201847,0,36,Self Enquiry,1,8,Salaried,Female,3
201848,1,34,Company Invited,3,25,Small Business,Male,3
201849,0,55,Self Enquiry,1,8,Salaried,Female,3
201850,0,24,Self Enquiry,3,,Small Business,Female,3
201851,0,30,Self Enquiry,3,8,Large Business,Male,3
201852,1,26,Company Invited,1,9,Large Business,Male,3
201853,0,22,Self Enquiry,1,17,Small Business,Female,2
201854,0,36,Self Enquiry,3,8,Small Business,Male,3
201855,1,30,Company Invited,1,10,Large Business,Male,2
201856,0,37,Self Enquiry,1,20,Salaried,Female,3
201857,0,40,Self Enquiry,3,8,Small Business,Female,2
201858,0,42,Self Enquiry,1,6,Salaried,Female,3
201859,0,,Self Enquiry,1,16,Salaried,Male,2
201860,0,43,Self Enquiry,1,18,Salaried,Male,2
201861,0,,Self Enquiry,1,8,Small Business,Female,3
201862,0,54,Self Enquiry,1,11,Small Business,Male,2
201863,0,34,Company Invited,3,10,Small Business,Female,3
201864,0,31,Self Enquiry,1,,Small Business,Female,2
201865,0,43,Company Invited,1,27,Small Business,Male,3
201866,0,43,Self Enquiry,1,,Salaried,Female,3
201867,0,25,Self Enquiry,3,,Salaried,Female,3
201868,0,37,Company Invited,1,,Small Business,Female,3
201869,0,31,Self Enquiry,1,6,Salaried,Male,3
201870,0,39,Company Invited,1,6,Salaried,Male,2
201871,0,56,Company Invited,3,12,Salaried,Female,2
201872,0,30,Self Enquiry,3,18,Large Business,Female,2
201873,0,41,Self Enquiry,3,6,Small Business,Male,2
201874,0,28,Self Enquiry,1,,Small Business,Male,3
201875,1,,Self Enquiry,1,9,Small Business,Male,3
201876,0,52,Self Enquiry,1,9,Small Business,Male,2
201877,0,45,Self Enquiry,1,16,Salaried,Male,3
201878,0,52,Self Enquiry,1,10,Salaried,Female,1
201879,0,42,Company Invited,1,,Salaried,Female,3
201880,0,30,Self Enquiry,1,8,Salaried,Female,2
201881,0,60,Self Enquiry,1,13,Salaried,Female,2
201882,0,46,Self Enquiry,1,,Small Business,Female,2
201883,0,42,Company Invited,1,,Large Business,Female,2
201884,1,24,Self Enquiry,3,6,Large Business,Female,3
201885,1,34,Company Invited,3,12,Small Business,Female,2
201886,0,38,Company Invited,1,8,Salaried,Male,2
201887,0,40,Self Enquiry,3,8,Salaried,Female,3
201888,0,26,Self Enquiry,1,29,Salaried,Female,2
201889,0,30,Company Invited,1,9,Salaried,Male,2
201890,0,29,Self Enquiry,1,9,Small Business,Male,3
201891,1,29,Self Enquiry,1,31,Large Business,Female,3
201892,1,19,Self Enquiry,2,8,Large Business,Male,2
201893,0,30,Company Invited,3,28,Salaried,Female,3
201894,0,57,Self Enquiry,3,35,Small Business,Male,2
201895,0,50,Self Enquiry,1,35,Salaried,Male,2
201896,0,30,Company Invited,1,8,Small Business,Female,2
201897,0,60,Company Invited,3,34,Small Business,Female,3
201898,0,47,Self Enquiry,1,8,Small Business,Female,3
201899,0,46,Self Enquiry,1,8,Salaried,Male,2
201900,0,35,Self Enquiry,1,28,Salaried,Male,2
201901,0,,Self Enquiry,1,5,Salaried,Female,2
201902,0,34,Self Enquiry,1,8,Salaried,Male,3
201903,0,46,Self Enquiry,3,16,Small Business,Female,3
201904,0,31,Self Enquiry,1,15,Salaried,Male,2
201905,1,33,Self Enquiry,1,21,Small Business,Male,2
201906,1,,Self Enquiry,1,16,Small Business,Male,2
201907,0,30,Self Enquiry,3,13,Small Business,Male,2
201908,0,35,Self Enquiry,1,22,Salaried,Male,3
201909,1,31,Company Invited,1,26,Salaried,Male,3
201910,1,34,Company Invited,2,29,Salaried,Female,2
201911,0,42,Company Invited,1,11,Salaried,Male,3
201912,0,36,Company Invited,3,16,Small Business,Male,2
201913,1,,Company Invited,1,10,Large Business,Male,3
201914,0,,Self Enquiry,3,8,Small Business,Female,2
201915,0,55,Self Enquiry,3,24,Salaried,Female,2
201916,0,41,Company Invited,3,16,Salaried,Male,2
201917,0,35,Self Enquiry,3,,Small Business,Male,2
201918,0,40,Self Enquiry,1,12,Salaried,Fe Male,3
201919,0,,Company Invited,1,14,Salaried,Female,2
201920,0,31,Self Enquiry,3,8,Salaried,Male,3
201921,0,42,Self Enquiry,1,30,Small Business,Male,2
201922,0,45,Self Enquiry,3,,Salaried,Male,3
201923,1,26,Company Invited,2,23,Salaried,Female,2
201924,0,29,Self Enquiry,1,,Large Business,Male,2
201925,0,33,Self Enquiry,1,6,Small Business,Female,3
201926,0,31,Self Enquiry,3,13,Salaried,Male,2
201927,1,18,Company Invited,3,11,Small Business,Male,3
201928,0,40,Company Invited,3,34,Salaried,Male,2
201929,0,41,Company Invited,1,8,Salaried,Female,3
201930,0,26,Self Enquiry,3,,Small Business,Male,2
201931,0,35,Self Enquiry,3,,Small Business,Female,3
201932,0,34,Self Enquiry,3,27,Salaried,Male,3
201933,1,26,Self Enquiry,1,30,Large Business,Male,3
201934,0,37,Self Enquiry,1,6,Large Business,Female,2
201935,0,46,Company Invited,1,24,Small Business,Female,2
201936,0,41,Self Enquiry,3,8,Salaried,Female,3
201937,0,37,Company Invited,3,15,Small Business,Male,3
201938,0,52,Self Enquiry,1,12,Large Business,Male,3
201939,1,32,Company Invited,3,,Salaried,Male,2
201940,0,24,Company Invited,3,30,Small Business,Male,2
201941,0,38,Self Enquiry,1,16,Small Business,Female,3
201942,0,37,Self Enquiry,1,6,Salaried,Female,3
201943,0,49,Self Enquiry,1,24,Salaried,Male,2
201944,0,24,Self Enquiry,1,29,Small Business,Male,2
201945,0,26,Self Enquiry,3,34,Small Business,Male,3
201946,0,24,Self Enquiry,1,23,Salaried,Male,3
201947,0,50,Company Invited,2,9,Small Business,Male,3
201948,0,25,Self Enquiry,3,19,Small Business,Male,2
201949,1,24,Company Invited,1,13,Salaried,Female,2
201950,1,30,Company Invited,3,18,Salaried,Male,3
201951,0,,Self Enquiry,1,6,Salaried,Male,2
201952,1,31,Self Enquiry,3,,Small Business,Male,2
201953,0,,Self Enquiry,1,31,Salaried,Male,2
201954,0,31,Self Enquiry,3,12,Small Business,Male,3
201955,0,27,Self Enquiry,1,12,Small Business,Female,3
201956,0,37,Self Enquiry,3,8,Small Business,Male,3
201957,0,20,Self Enquiry,1,6,Salaried,Female,2
201958,0,,Self Enquiry,1,8,Salaried,Female,2
201959,0,43,Self Enquiry,1,12,Salaried,Male,2
201960,0,38,Self Enquiry,1,6,Salaried,Female,2
201961,0,43,Company Invited,1,15,Small Business,Male,3
201962,0,48,Self Enquiry,1,6,Salaried,Female,2
201963,0,44,Self Enquiry,2,6,Salaried,Female,2
201964,0,34,Self Enquiry,3,20,Large Business,Female,2
201965,1,27,Self Enquiry,3,8,Small Business,Male,2
201966,0,,Self Enquiry,3,28,Large Business,Male,2
201967,0,44,Self Enquiry,1,9,Salaried,Male,2
201968,0,22,Self Enquiry,1,12,Small Business,Male,3
201969,0,33,Self Enquiry,3,14,Small Business,Male,2
201970,0,32,Self Enquiry,1,15,Salaried,Female,3
201971,0,30,Company Invited,1,9,Small Business,Female,3
201972,0,53,Self Enquiry,3,6,Small Business,Female,2
201973,0,34,Self Enquiry,1,6,Salaried,Male,2
201974,1,45,Company Invited,3,,Salaried,Female,3
201975,0,26,Self Enquiry,1,12,Salaried,Female,3
201976,0,37,Self Enquiry,1,9,Salaried,Male,2
201977,0,29,Self Enquiry,3,9,Small Business,Female,3
201978,0,35,Self Enquiry,1,12,Salaried,Male,2
201979,0,33,Company Invited,1,12,Salaried,Male,1
201980,0,54,Self Enquiry,2,25,Small Business,Male,2
201981,0,36,Self Enquiry,1,15,Small Business,Male,2
201982,0,27,Self Enquiry,1,9,Small Business,Male,2
201983,1,20,Self Enquiry,1,16,Small Business,Male,2
201984,1,,Company Invited,1,9,Salaried,Male,3
201985,0,35,Company Invited,1,9,Salaried,Male,2
201986,0,23,Self Enquiry,1,10,Small Business,Male,2
201987,0,25,Self Enquiry,3,,Salaried,Male,2
201988,0,,Self Enquiry,3,13,Small Business,Female,2
201989,0,29,Company Invited,1,6,Salaried,Male,3
201990,0,48,Self Enquiry,3,8,Small Business,Male,2
201991,0,27,Company Invited,3,,Small Business,Female,3
201992,0,37,Self Enquiry,1,,Salaried,Male,3
201993,0,50,Self Enquiry,1,34,Small Business,Male,3
201994,0,34,Self Enquiry,1,15,Small Business,Fe Male,2
201995,1,24,Self Enquiry,3,,Salaried,Female,3
201996,0,39,Self Enquiry,1,,Large Business,Female,3
201997,0,32,Self Enquiry,3,16,Small Business,Male,2
201998,1,50,Company Invited,3,14,Large Business,Male,2
201999,0,38,Self Enquiry,1,6,Salaried,Female,2
202000,0,27,Self Enquiry,1,6,Salaried,Female,3
202001,0,32,Self Enquiry,1,9,Salaried,Fe Male,2
202002,0,47,Self Enquiry,3,20,Small Business,Male,2
202003,0,40,Company Invited,3,11,Salaried,Male,2
202004,0,53,Self Enquiry,1,13,Salaried,Male,2
202005,0,41,Self Enquiry,2,16,Salaried,Male,3
202006,0,60,Self Enquiry,3,22,Small Business,Male,2
202007,0,27,Company Invited,1,16,Salaried,Male,2
202008,0,41,Self Enquiry,2,6,Salaried,Male,2
202009,0,,Self Enquiry,3,14,Small Business,Male,2
202010,1,28,Self Enquiry,1,6,Salaried,Female,3
202011,0,36,Company Invited,1,14,Salaried,Female,3
202012,0,38,Self Enquiry,1,6,Salaried,Female,2
202013,0,,Company Invited,1,30,Small Business,Male,2
202014,0,47,Company Invited,3,9,Small Business,Female,2
202015,0,30,Self Enquiry,3,33,Small Business,Male,3
202016,0,29,Self Enquiry,3,16,Salaried,Male,3
202017,1,42,Company Invited,1,25,Small Business,Male,2
202018,0,43,Company Invited,3,21,Salaried,Male,2
202019,0,34,Self Enquiry,1,14,Small Business,Female,3
202020,0,23,Self Enquiry,1,15,Small Business,Male,2
202021,0,39,Self Enquiry,2,9,Salaried,Female,2
202022,0,56,Self Enquiry,1,15,Small Business,Male,2
202023,0,40,Self Enquiry,1,8,Small Business,Female,2
202024,0,27,Self Enquiry,1,13,Small Business,Female,2
202025,0,29,Self Enquiry,3,16,Small Business,Male,2
202026,0,53,Self Enquiry,1,12,Salaried,Male,2
202027,0,35,Company Invited,1,8,Salaried,Female,3
202028,0,32,Company Invited,1,30,Salaried,Male,3
202029,0,38,Self Enquiry,1,8,Small Business,Male,3
202030,0,34,Self Enquiry,1,14,Salaried,Female,2
202031,0,52,Self Enquiry,3,9,Small Business,Male,2
202032,1,33,Self Enquiry,1,6,Salaried,Male,3
202033,0,25,Self Enquiry,3,32,Small Business,Female,2
202034,0,45,Self Enquiry,3,8,Large Business,Male,2
202035,0,,Self Enquiry,1,16,Small Business,Male,3
202036,1,47,Company Invited,3,33,Salaried,Female,3
202037,0,34,Self Enquiry,3,8,Salaried,Male,2
202038,1,55,Self Enquiry,1,8,Small Business,Male,3
202039,0,36,Company Invited,3,14,Salaried,Male,3
202040,0,52,Company Invited,1,,Small Business,Male,2
202041,0,26,,1,,Salaried,Female,3
202042,0,29,,1,,Small Business,Female,3
202043,1,26,Self Enquiry,3,14,Large Business,Male,2
202044,0,34,Self Enquiry,1,6,Salaried,Female,3
202045,0,54,Self Enquiry,1,25,Small Business,Female,3
202046,0,27,,3,,Small Business,Male,2
202047,0,37,Self Enquiry,1,16,Salaried,Female,2
202048,0,38,Company Invited,1,8,Salaried,Female,3
202049,0,34,,1,,Small Business,Female,2
202050,0,35,Self Enquiry,3,14,Salaried,Female,3
202051,0,,Self Enquiry,1,6,Salaried,Male,2
202052,0,40,Company Invited,1,,Small Business,Female,2
202053,0,34,Self Enquiry,3,14,Salaried,Female,3
202054,0,42,Company Invited,1,14,Salaried,Male,3
202055,1,23,Self Enquiry,1,12,Salaried,Male,3
202056,0,24,Company Invited,1,15,Salaried,Male,2
202057,0,52,Self Enquiry,1,17,Salaried,Female,2
202058,0,50,Self Enquiry,1,8,Small Business,Male,3
202059,1,29,Self Enquiry,1,6,Salaried,Female,2
202060,0,33,Self Enquiry,1,13,Small Business,Male,2
202061,1,33,Self Enquiry,3,22,Small Business,Female,3
202062,0,47,Self Enquiry,1,8,Salaried,Female,2
202063,0,36,Self Enquiry,1,6,Salaried,Female,2
202064,0,29,Self Enquiry,1,29,Salaried,Male,2
202065,1,58,Self Enquiry,1,8,Salaried,Male,2
202066,0,35,Self Enquiry,1,6,Salaried,Female,2
202067,0,42,Self Enquiry,1,6,Salaried,Female,2
202068,1,28,,1,,Small Business,Male,2
202069,0,36,Self Enquiry,2,19,Salaried,Male,2
202070,0,32,Self Enquiry,1,10,Salaried,Female,3
202071,0,40,Company Invited,1,22,Small Business,Male,2
202072,0,30,Self Enquiry,1,8,Small Business,Female,2
202073,0,45,Self Enquiry,1,8,Salaried,Female,3
202074,0,42,Self Enquiry,1,,Salaried,Male,3
202075,0,38,Company Invited,1,18,Salaried,Male,1
202076,0,34,Company Invited,1,22,Salaried,Female,3
202077,1,49,Self Enquiry,3,17,Small Business,Female,2
202078,1,55,Self Enquiry,3,8,Small Business,Male,2
202079,0,43,Self Enquiry,1,20,Salaried,Male,3
202080,0,27,Self Enquiry,1,11,Large Business,Male,2
202081,0,35,Self Enquiry,1,13,Salaried,Male,2
202082,0,28,Self Enquiry,3,,Small Business,Female,2
202083,0,,Self Enquiry,2,9,Salaried,Male,2
202084,1,26,Company Invited,1,11,Small Business,Female,2
202085,0,27,Company Invited,1,9,Small Business,Male,2
202086,0,51,Self Enquiry,3,32,Small Business,Female,3
202087,0,44,Self Enquiry,1,10,Small Business,Male,2
202088,0,,Self Enquiry,1,8,Small Business,Male,3
202089,0,,Self Enquiry,3,6,Small Business,Male,2
202090,0,35,Self Enquiry,1,33,Small Business,Female,2
202091,0,36,Self Enquiry,3,6,Salaried,Male,2
202092,0,32,,3,,Salaried,Male,3
202093,0,,Company Invited,1,11,Salaried,Male,3
202094,0,53,Self Enquiry,3,13,Small Business,Female,3
202095,0,45,Self Enquiry,3,15,Small Business,Male,3
202096,0,32,Self Enquiry,1,14,Small Business,Female,3
202097,0,52,Company Invited,1,31,Small Business,Female,2
202098,0,37,Self Enquiry,3,22,Small Business,Male,3
202099,0,28,Self Enquiry,2,14,Small Business,Male,3
202100,0,22,Self Enquiry,1,,Salaried,Male,2
202101,0,44,Self Enquiry,1,14,Salaried,Male,3
202102,0,42,Company Invited,1,8,Small Business,Male,2
202103,0,36,Self Enquiry,2,14,Salaried,Male,3
202104,0,,Self Enquiry,3,9,Salaried,Male,3
202105,0,35,Self Enquiry,1,15,Salaried,Female,3
202106,1,35,Company Invited,1,31,Salaried,Female,3
202107,0,32,Company Invited,1,6,Salaried,Male,3
202108,0,25,Self Enquiry,3,,Small Business,Male,2
202109,0,,Self Enquiry,1,6,Large Business,Female,2
202110,0,24,Company Invited,1,10,Salaried,Male,2
202111,0,32,Company Invited,3,11,Salaried,Male,2
202112,0,38,Self Enquiry,3,15,Small Business,Male,3
202113,0,42,Self Enquiry,1,9,Salaried,Female,3
202114,0,31,Self Enquiry,1,17,Salaried,Male,2
202115,1,29,Self Enquiry,3,6,Small Business,Female,2
202116,0,53,Self Enquiry,3,14,Small Business,Male,3
202117,0,35,Self Enquiry,1,31,Large Business,Male,3
202118,0,37,Company Invited,3,27,Small Business,Female,2
202119,0,53,Self Enquiry,1,29,Salaried,Female,3
202120,0,43,Company Invited,1,6,Salaried,Female,2
202121,0,47,Self Enquiry,3,,Small Business,Female,2
202122,0,37,Company Invited,3,25,Small Business,Male,2
202123,0,50,Company Invited,1,8,Salaried,Male,3
202124,0,39,Self Enquiry,2,8,Salaried,Female,2
202125,0,33,Self Enquiry,2,9,Salaried,Male,2
202126,1,32,Self Enquiry,1,31,Salaried,Male,2
202127,0,29,Self Enquiry,1,13,Small Business,Female,3
202128,0,44,Self Enquiry,1,15,Salaried,Male,3
202129,0,28,Self Enquiry,3,11,Small Business,Male,3
202130,1,58,Company Invited,1,8,Salaried,Male,2
202131,0,43,Self Enquiry,1,,Salaried,Female,2
202132,1,20,Self Enquiry,3,8,Small Business,Female,2
202133,1,21,Self Enquiry,1,24,Salaried,Female,3
202134,0,36,Self Enquiry,1,20,Salaried,Male,3
202135,0,47,Self Enquiry,3,8,Salaried,Female,3
202136,1,,Self Enquiry,1,9,Salaried,Female,2
202137,1,41,Self Enquiry,1,8,Salaried,Female,2
202138,0,28,Self Enquiry,1,15,Small Business,Female,3
202139,1,39,Self Enquiry,1,12,Small Business,Male,3
202140,0,27,Self Enquiry,1,10,Salaried,Female,3
202141,0,34,Self Enquiry,1,16,Salaried,Male,2
202142,0,42,Self Enquiry,3,20,Small Business,Female,3
202143,0,33,Self Enquiry,1,6,Salaried,Male,3
202144,0,58,Self Enquiry,1,11,Large Business,Female,2
202145,0,31,Self Enquiry,3,13,Salaried,Male,2
202146,0,,Self Enquiry,1,27,Salaried,Female,2
202147,0,49,Self Enquiry,1,14,Salaried,Female,2
202148,0,48,Self Enquiry,1,26,Small Business,Male,2
202149,0,31,Company Invited,3,26,Small Business,Female,2
202150,0,36,Self Enquiry,1,,Salaried,Male,3
202151,0,38,Self Enquiry,1,6,Large Business,Female,3
202152,0,32,Company Invited,1,6,Salaried,Female,3
202153,1,25,Self Enquiry,3,25,Small Business,Male,2
202154,0,40,Self Enquiry,3,16,Small Business,Male,3
202155,0,26,Company Invited,3,,Small Business,Male,2
202156,0,41,Self Enquiry,1,,Small Business,Male,2
202157,0,36,Self Enquiry,1,8,Small Business,Male,3
202158,1,19,Self Enquiry,3,27,Salaried,Male,2
202159,1,20,Self Enquiry,1,10,Large Business,Male,2
202160,0,31,Self Enquiry,1,18,Small Business,Female,2
202161,0,,Company Invited,1,15,Small Business,Male,2
202162,0,32,Self Enquiry,1,9,Small Business,Female,3
202163,1,36,Self Enquiry,3,9,Salaried,Male,2
202164,0,33,Self Enquiry,1,6,Salaried,Female,2
202165,1,37,Self Enquiry,3,6,Salaried,Male,2
202166,0,45,Company Invited,1,,Salaried,Male,2
202167,0,29,Company Invited,3,26,Large Business,Female,2
202168,0,35,Self Enquiry,3,,Small Business,Female,2
202169,0,52,Self Enquiry,1,6,Salaried,Male,3
202170,1,58,Self Enquiry,1,8,Large Business,Male,2
202171,0,53,Self Enquiry,3,8,Small Business,Male,2
202172,0,30,Self Enquiry,3,14,Salaried,Male,3
202173,0,38,Company Invited,3,16,Large Business,Female,2
202174,0,35,Self Enquiry,3,9,Salaried,Male,3
202175,0,39,Self Enquiry,3,8,Salaried,Male,2
202176,1,40,Company Invited,3,30,Salaried,Fe Male,3
202177,0,47,Company Invited,1,22,Small Business,Male,3
202178,0,36,Company Invited,3,14,Large Business,Male,2
202179,1,31,Company Invited,1,15,Small Business,Male,2
