CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias)
201177,1975-01,0,50.0,Self Enquiry,1,23.0,Salaried,2.0,2012-01-17,17,1,2012,SE
201178,2005-01,0,20.0,Self Enquiry,3,8.0,Small Business,2.0,2011-11-30,30,11,2011,SE
201179,1991-01,0,34.0,Self Enquiry,1,9.0,Salaried,5.0,2014-06-24,24,6,2014,SE
201180,1989-01,0,36.0,Self Enquiry,1,13.0,Salaried,5.0,2013-02-03,3,2,2013,SE
201181,1976-01,0,49.0,Self Enquiry,1,12.0,Salaried,2.0,2010-10-26,26,10,2010,SE
201182,1989-01,0,36.0,Self Enquiry,1,13.0,Small Business,3.0,2013-01-09,9,1,2013,SE
201183,1989-01,0,36.0,Self Enquiry,1,9.0,Salaried,5.0,2010-01-24,24,1,2010,SE
201184,1971-01,0,54.0,Self Enquiry,1,28.0,Small Business,4.0,2014-04-17,17,4,2014,SE
201185,1982-01,0,43.0,Self Enquiry,1,21.0,Salaried,4.0,2014-12-11,11,12,2014,SE
201186,1990-01,1,35.0,Company Invited,3,13.0,Salaried,2.0,2014-12-14,14,12,2014,CI
201187,1987-01,0,38.0,Company Invited,1,13.0,Salaried,2.0,2013-12-24,24,12,2013,CI
201188,1989-01,0,36.0,Self Enquiry,3,11.0,Small Business,2.0,2013-06-04,4,6,2013,SE
201189,1992-01,0,33.0,Self Enquiry,3,8.0,Small Business,4.0,2014-02-22,22,2,2014,SE
201190,1993-01,0,32.0,Self Enquiry,1,8.0,Small Business,3.0,2011-05-12,12,5,2011,SE
201191,1994-01,0,31.0,Self Enquiry,3,11.0,Salaried,5.0,2010-04-24,24,4,2010,SE
201192,1976-01,0,49.0,Self Enquiry,1,22.0,Small Business,4.0,2010-01-27,27,1,2010,SE
201193,1987-01,0,38.0,Company Invited,1,8.0,Small Business,2.0,2012-11-18,18,11,2012,CI
201194,1978-01,0,47.0,Self Enquiry,3,8.0,Salaried,2.0,2012-08-15,15,8,2012,SE
201195,1976-01,0,49.0,Self Enquiry,1,6.0,Salaried,2.0,2011-12-01,1,12,2011,SE
201196,1984-01,0,41.0,Self Enquiry,3,29.0,Salaried,5.0,2013-04-12,12,4,2013,SE
201197,2005-01,0,20.0,Self Enquiry,3,15.0,Salaried,3.0,2012-11-15,15,11,2012,SE
201198,1992-01,0,33.0,Company Invited,3,22.0,Salaried,2.0,2011-09-07,7,9,2011,CI
201199,1989-01,0,36.0,Self Enquiry,1,32.0,Salaried,3.0,2015-11-30,30,11,2015,SE
201200,1981-01,0,44.0,Self Enquiry,2,6.0,Salaried,2.0,2012-11-07,7,11,2012,SE
201201,1989-01,1,36.0,Self Enquiry,1,14.0,Small Business,5.0,2010-06-08,8,6,2010,SE
201202,1987-01,0,38.0,Self Enquiry,1,10.0,Small Business,2.0,2011-09-26,26,9,2011,SE
201203,1972-01,0,53.0,Self Enquiry,1,30.0,Small Business,3.0,2012-08-06,6,8,2012,SE
201204,1977-01,1,48.0,Company Invited,3,13.0,Small Business,4.0,2010-05-09,9,5,2010,CI
201205,1993-01,1,32.0,Self Enquiry,1,8.0,Salaried,4.0,2010-12-25,25,12,2010,SE
201206,1999-01,0,26.0,Company Invited,1,13.0,Small Business,5.0,2014-03-09,9,3,2014,CI
201207,1989-01,0,36.0,Self Enquiry,1,28.0,Large Business,4.0,2010-05-25,25,5,2010,SE
201208,1989-01,0,36.0,Self Enquiry,1,11.0,Small Business,3.0,2011-02-18,18,2,2011,SE
201209,1965-01,0,60.0,Self Enquiry,1,6.0,Small Business,3.0,2012-07-08,8,7,2012,SE
201210,1992-01,0,33.0,Self Enquiry,1,27.0,Small Business,4.0,2013-02-09,9,2,2013,SE
201211,1988-01,0,37.0,Company Invited,3,6.0,Small Business,3.0,2011-03-17,17,3,2011,CI
201212,1991-01,0,34.0,Self Enquiry,1,25.0,Salaried,3.0,2012-12-26,26,12,2012,SE
201213,2002-01,1,23.0,Self Enquiry,3,13.0,Salaried,2.0,2010-07-13,13,7,2010,SE
201214,1981-01,0,44.0,Self Enquiry,1,8.0,Salaried,3.0,2011-07-27,27,7,2011,SE
201215,1990-01,0,35.0,Company Invited,1,8.0,Small Business,3.0,2011-08-15,15,8,2011,CI
201216,1982-01,0,43.0,Self Enquiry,3,8.0,Small Business,3.0,2014-01-02,2,1,2014,SE
201217,2001-01,0,24.0,Self Enquiry,1,13.0,Small Business,3.0,2012-04-21,21,4,2012,SE
201218,1984-01,0,41.0,Self Enquiry,3,12.0,Small Business,2.0,2012-08-22,22,8,2012,SE
201219,1996-01,0,29.0,Self Enquiry,1,15.0,Small Business,3.0,2010-12-05,5,12,2010,SE
201220,1989-01,0,36.0,Self Enquiry,3,13.0,Salaried,3.0,2012-12-29,29,12,2012,SE
201221,1980-01,0,45.0,Company Invited,1,6.0,Salaried,5.0,2015-04-24,24,4,2015,CI
201222,2001-01,1,24.0,Self Enquiry,2,28.0,Salaried,3.0,2011-05-10,10,5,2011,SE
201223,1978-01,1,47.0,Company Invited,3,15.0,Salaried,3.0,2011-07-11,11,7,2011,CI
201224,1999-01,0,26.0,Self Enquiry,1,23.0,Small Business,5.0,2010-02-24,24,2,2010,SE
201225,1980-01,0,45.0,Self Enquiry,1,34.0,Large Business,2.0,2012-04-17,17,4,2012,SE
201226,1989-01,0,36.0,Company Invited,1,16.0,Salaried,2.0,2012-02-23,23,2,2012,CI
201227,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,5.0,2012-03-30,30,3,2012,SE
201228,1984-01,0,41.0,Company Invited,2,10.0,Salaried,3.0,2013-06-07,7,6,2013,CI
201229,1985-01,0,40.0,Self Enquiry,1,14.0,Salaried,3.0,2013-01-19,19,1,2013,SE
201230,1989-01,0,36.0,Self Enquiry,1,35.0,Small Business,4.0,2014-07-18,18,7,2014,SE
201231,1979-01,0,46.0,Self Enquiry,1,19.0,Salaried,2.0,2015-04-21,21,4,2015,SE
201232,1990-01,0,35.0,Self Enquiry,1,33.0,Salaried,3.0,2013-07-04,4,7,2013,SE
201233,1995-01,0,30.0,Self Enquiry,1,22.0,Salaried,2.0,2012-09-02,2,9,2012,SE
201234,1978-01,0,47.0,Company Invited,3,8.0,Small Business,3.0,2012-02-20,20,2,2012,CI
201235,1979-01,0,46.0,Self Enquiry,3,8.0,Salaried,5.0,2011-01-21,21,1,2011,SE
201236,1989-01,1,36.0,Self Enquiry,3,19.0,Small Business,3.0,2015-04-24,24,4,2015,SE
201237,1993-01,1,32.0,Self Enquiry,3,6.0,Salaried,3.0,2014-10-22,22,10,2014,SE
201238,2002-01,0,23.0,Self Enquiry,1,10.0,Small Business,3.0,2014-04-01,1,4,2014,SE
201239,1994-01,0,31.0,Company Invited,1,30.0,Large Business,1.0,2015-12-06,6,12,2015,CI
201240,1986-01,0,39.0,Company Invited,1,6.0,Salaried,5.0,2010-08-01,1,8,2010,CI
201241,1993-01,0,32.0,Self Enquiry,3,25.0,Salaried,5.0,2013-05-22,22,5,2013,SE
201242,1985-01,0,40.0,Self Enquiry,3,13.0,Small Business,3.0,2014-06-04,4,6,2014,SE
201243,1980-01,0,45.0,Self Enquiry,2,10.0,Salaried,3.0,2014-10-24,24,10,2014,SE
201244,1995-01,0,30.0,Company Invited,1,8.0,Large Business,4.0,2015-04-11,11,4,2015,CI
201245,2001-01,0,24.0,Company Invited,2,16.0,Small Business,3.0,2013-12-31,31,12,2013,CI
201246,1995-01,1,30.0,Company Invited,2,14.0,Salaried,5.0,2011-12-21,21,12,2011,CI
201247,1994-01,0,31.0,Self Enquiry,3,11.0,Large Business,3.0,2011-01-19,19,1,2011,SE
201248,1989-01,0,36.0,Self Enquiry,1,14.0,Small Business,5.0,2015-12-15,15,12,2015,SE
201249,1996-01,1,29.0,Self Enquiry,3,15.0,Small Business,3.0,2012-10-02,2,10,2012,SE
201250,1996-01,0,29.0,Company Invited,1,6.0,Salaried,4.0,2015-05-01,1,5,2015,CI
201251,1995-01,0,30.0,Self Enquiry,3,21.0,Small Business,5.0,2013-09-23,23,9,2013,SE
201252,1991-01,0,34.0,Self Enquiry,1,8.0,Small Business,4.0,2013-05-09,9,5,2013,SE
201253,1992-01,0,33.0,Company Invited,3,8.0,Small Business,3.0,2010-12-25,25,12,2010,CI
201254,1976-01,0,49.0,Self Enquiry,3,13.0,Small Business,4.0,2013-01-03,3,1,2013,SE
201255,1992-01,1,33.0,Self Enquiry,3,22.0,Salaried,3.0,2010-04-28,28,4,2010,SE
201256,1987-01,0,38.0,Company Invited,1,8.0,Small Business,3.0,2012-07-12,12,7,2012,CI
201257,1994-01,1,31.0,Self Enquiry,3,22.0,Small Business,3.0,2011-03-23,23,3,2011,SE
201258,1996-01,0,29.0,Self Enquiry,1,10.0,Large Business,3.0,2013-07-24,24,7,2013,SE
201259,1995-01,0,30.0,Self Enquiry,1,22.0,Salaried,2.0,2013-05-30,30,5,2013,SE
201260,1993-01,0,32.0,Company Invited,1,11.0,Large Business,4.0,2013-01-03,3,1,2013,CI
201261,1987-01,0,38.0,Self Enquiry,1,24.0,Small Business,3.0,2013-12-13,13,12,2013,SE
201262,1982-01,1,43.0,Company Invited,1,23.0,Large Business,3.0,2012-05-19,19,5,2012,CI
201263,1983-01,0,42.0,Self Enquiry,1,18.0,Small Business,3.0,2011-11-03,3,11,2011,SE
201264,1970-01,0,55.0,Self Enquiry,1,8.0,Small Business,3.0,2012-02-09,9,2,2012,SE
201265,1992-01,0,33.0,Company Invited,1,10.0,Large Business,2.0,2014-11-24,24,11,2014,CI
201266,1984-01,0,41.0,Self Enquiry,1,15.0,Salaried,4.0,2014-05-14,14,5,2014,SE
201267,1989-01,0,36.0,Company Invited,3,16.0,Salaried,3.0,2011-02-02,2,2,2011,CI
201268,1972-01,0,53.0,Company Invited,1,6.0,Small Business,2.0,2015-06-05,5,6,2015,CI
201269,1989-01,0,36.0,Self Enquiry,2,8.0,Salaried,3.0,2014-02-13,13,2,2014,SE
201270,1991-01,0,34.0,Self Enquiry,3,9.0,Salaried,2.0,2013-08-01,1,8,2013,SE
201271,2004-01,1,21.0,Self Enquiry,3,13.0,Small Business,3.0,2014-07-04,4,7,2014,SE
201272,1989-01,0,36.0,Self Enquiry,1,12.0,Salaried,3.0,2011-05-15,15,5,2011,SE
201273,2003-01,1,22.0,Self Enquiry,1,14.0,Small Business,4.0,2011-05-03,3,5,2011,SE
201274,1994-01,0,31.0,Self Enquiry,3,35.0,Small Business,3.0,2010-03-24,24,3,2010,SE
201275,1974-01,0,51.0,Self Enquiry,1,9.0,Large Business,3.0,2013-06-15,15,6,2013,SE
201276,1989-01,0,36.0,Self Enquiry,3,15.0,Small Business,3.0,2010-02-07,7,2,2010,SE
201277,1979-01,0,46.0,Self Enquiry,1,8.0,Small Business,3.0,2015-08-10,10,8,2015,SE
201278,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,3.0,2011-12-08,8,12,2011,SE
201279,1981-01,1,44.0,Company Invited,1,6.0,Small Business,3.0,2010-10-13,13,10,2010,CI
201280,1989-01,0,36.0,Self Enquiry,2,14.0,Salaried,3.0,2014-01-16,16,1,2014,SE
201281,1990-01,1,35.0,Self Enquiry,3,33.0,Salaried,2.0,2015-04-06,6,4,2015,SE
201282,1992-01,0,33.0,Self Enquiry,1,14.0,Salaried,3.0,2010-09-06,6,9,2010,SE
201283,1997-01,0,28.0,Self Enquiry,1,6.0,Salaried,2.0,2013-07-06,6,7,2013,SE
201284,1986-01,0,39.0,Self Enquiry,1,16.0,Small Business,3.0,2014-02-16,16,2,2014,SE
201285,1979-01,0,46.0,Company Invited,3,32.0,Salaried,5.0,2012-03-25,25,3,2012,CI
201286,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,3.0,2012-09-08,8,9,2012,SE
201287,1983-01,0,42.0,Self Enquiry,1,19.0,Small Business,3.0,2011-10-08,8,10,2011,SE
201288,1990-01,0,35.0,Company Invited,1,8.0,Small Business,3.0,2015-04-19,19,4,2015,CI
201289,1987-01,0,38.0,Company Invited,2,8.0,Salaried,5.0,2015-05-27,27,5,2015,CI
201290,1991-01,1,34.0,Company Invited,1,15.0,Salaried,4.0,2012-04-16,16,4,2012,CI
201291,1989-01,1,36.0,Self Enquiry,1,16.0,Small Business,2.0,2015-04-30,30,4,2015,SE
201292,1989-01,0,36.0,Company Invited,3,26.0,Salaried,2.0,2010-04-27,27,4,2010,CI
201293,1982-01,0,43.0,Company Invited,1,15.0,Salaried,3.0,2011-04-05,5,4,2011,CI
201294,1984-01,0,41.0,Self Enquiry,1,11.0,Salaried,2.0,2013-06-16,16,6,2013,SE
201295,1984-01,0,41.0,Self Enquiry,3,10.0,Small Business,3.0,2010-10-08,8,10,2010,SE
201296,1995-01,0,30.0,Self Enquiry,1,16.0,Small Business,3.0,2015-06-30,30,6,2015,SE
201297,1999-01,1,26.0,Self Enquiry,2,26.0,Small Business,4.0,2014-05-11,11,5,2014,SE
201298,1979-01,1,46.0,Self Enquiry,1,27.0,Small Business,5.0,2015-10-27,27,10,2015,SE
201299,1985-01,0,40.0,Self Enquiry,1,6.0,Salaried,3.0,2011-10-11,11,10,2011,SE
201300,1991-01,0,34.0,Self Enquiry,3,14.0,Large Business,5.0,2011-11-25,25,11,2011,SE
201301,1967-01,0,58.0,Company Invited,3,8.0,Small Business,2.0,2010-03-27,27,3,2010,CI
201302,1990-01,0,35.0,Self Enquiry,1,29.0,Small Business,3.0,2012-01-24,24,1,2012,SE
201303,1978-01,0,47.0,Self Enquiry,1,10.0,Salaried,5.0,2013-07-24,24,7,2013,SE
201304,1985-01,0,40.0,Self Enquiry,1,13.0,Salaried,3.0,2012-10-19,19,10,2012,SE
201305,1971-01,0,54.0,Self Enquiry,1,13.0,Small Business,4.0,2014-02-18,18,2,2014,SE
201306,1994-01,0,31.0,Company Invited,3,13.0,Small Business,5.0,2012-10-16,16,10,2012,CI
201307,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,3.0,2010-07-19,19,7,2010,SE
201308,1987-01,0,38.0,Self Enquiry,3,8.0,Small Business,3.0,2011-10-01,1,10,2011,SE
201309,1999-01,0,26.0,Self Enquiry,3,13.0,Small Business,2.0,2013-03-26,26,3,2013,SE
201310,1967-01,0,58.0,Company Invited,1,21.0,Salaried,2.0,2012-12-21,21,12,2012,CI
201311,2007-01,0,18.0,Company Invited,1,20.0,Small Business,2.0,2012-03-02,2,3,2012,CI
201312,1994-01,1,31.0,Self Enquiry,2,24.0,Salaried,2.0,2012-05-11,11,5,2012,SE
201313,1996-01,1,29.0,Self Enquiry,2,19.0,Salaried,3.0,2010-05-06,6,5,2010,SE
201314,1980-01,0,45.0,Company Invited,3,8.0,Salaried,5.0,2014-02-09,9,2,2014,CI
201315,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,3.0,2015-06-05,5,6,2015,SE
201316,1982-01,0,43.0,Company Invited,3,8.0,Salaried,5.0,2011-02-18,18,2,2011,CI
201317,1998-01,0,27.0,Company Invited,1,11.0,Salaried,3.0,2015-04-02,2,4,2015,CI
201318,1989-01,0,36.0,Company Invited,1,26.0,Small Business,3.0,2010-07-28,28,7,2010,CI
201319,1993-01,0,32.0,Company Invited,3,13.0,Small Business,4.0,2014-10-18,18,10,2014,CI
201320,1983-01,0,42.0,Company Invited,1,16.0,Large Business,2.0,2011-07-09,9,7,2011,CI
201321,1978-01,0,47.0,Self Enquiry,1,15.0,Salaried,3.0,2015-01-11,11,1,2015,SE
201322,1979-01,0,46.0,Self Enquiry,1,8.0,Salaried,3.0,2014-01-23,23,1,2014,SE
201323,1997-01,0,28.0,Company Invited,2,6.0,Salaried,3.0,2014-04-16,16,4,2014,CI
201324,1996-01,0,29.0,Self Enquiry,1,35.0,Salaried,5.0,2013-02-09,9,2,2013,SE
201325,1989-01,0,36.0,Self Enquiry,1,14.0,Salaried,3.0,2011-09-26,26,9,2011,SE
201326,1993-01,1,32.0,Self Enquiry,3,8.0,Small Business,2.0,2010-03-18,18,3,2010,SE
201327,1979-01,0,46.0,Self Enquiry,3,9.0,Large Business,2.0,2012-04-11,11,4,2012,SE
201328,1989-01,0,36.0,Self Enquiry,3,29.0,Small Business,3.0,2015-08-25,25,8,2015,SE
201329,1996-01,0,29.0,Self Enquiry,2,12.0,Small Business,3.0,2010-08-03,3,8,2010,SE
201330,1982-01,0,43.0,Self Enquiry,1,12.0,Small Business,3.0,2014-09-17,17,9,2014,SE
201331,1977-01,0,48.0,Self Enquiry,1,16.0,Salaried,4.0,2012-09-06,6,9,2012,SE
201332,1996-01,1,29.0,Company Invited,1,30.0,Salaried,5.0,2014-08-29,29,8,2014,CI
201333,1979-01,1,46.0,Self Enquiry,3,16.0,Salaried,5.0,2012-12-22,22,12,2012,SE
201334,1998-01,0,27.0,Company Invited,1,13.0,Salaried,3.0,2013-06-17,17,6,2013,CI
201335,1989-01,0,36.0,Self Enquiry,1,25.0,Salaried,2.0,2014-02-07,7,2,2014,SE
201336,1970-01,0,55.0,Self Enquiry,1,8.0,Large Business,3.0,2010-06-11,11,6,2010,SE
201337,1997-01,0,28.0,Self Enquiry,3,9.0,Small Business,3.0,2012-10-31,31,10,2012,SE
201338,1995-01,1,30.0,Self Enquiry,3,15.0,Small Business,2.0,2014-08-02,2,8,2014,SE
201339,2003-01,1,22.0,Self Enquiry,1,13.0,Salaried,3.0,2013-07-07,7,7,2013,SE
201340,1989-01,0,36.0,Self Enquiry,3,16.0,Large Business,5.0,2013-12-27,27,12,2013,SE
201341,1989-01,0,36.0,Self Enquiry,1,26.0,Salaried,2.0,2010-02-18,18,2,2010,SE
201342,1991-01,0,34.0,Self Enquiry,3,10.0,Salaried,5.0,2010-09-01,1,9,2010,SE
201343,1996-01,0,29.0,Self Enquiry,1,13.0,Salaried,2.0,2013-08-23,23,8,2013,SE
201344,1988-01,0,37.0,Self Enquiry,1,13.0,Small Business,3.0,2015-12-04,4,12,2015,SE
201345,1990-01,0,35.0,Self Enquiry,1,13.0,Salaried,3.0,2013-11-22,22,11,2013,SE
201346,1980-01,0,45.0,Self Enquiry,1,31.0,Salaried,3.0,2011-05-29,29,5,2011,SE
201347,1989-01,0,36.0,Company Invited,2,8.0,Salaried,3.0,2015-02-02,2,2,2015,CI
201348,1985-01,0,40.0,Self Enquiry,1,6.0,Salaried,5.0,2012-09-01,1,9,2012,SE
201349,1999-01,0,26.0,Self Enquiry,1,6.0,Salaried,2.0,2010-05-08,8,5,2010,SE
201350,1998-01,0,27.0,Self Enquiry,3,8.0,Small Business,3.0,2015-07-18,18,7,2015,SE
201351,1977-01,0,48.0,Company Invited,1,28.0,Small Business,2.0,2013-03-09,9,3,2013,CI
201352,1981-01,0,44.0,Self Enquiry,1,6.0,Salaried,5.0,2013-08-06,6,8,2013,SE
201353,1991-01,1,34.0,Company Invited,1,22.0,Large Business,2.0,2011-09-18,18,9,2011,CI
201354,1969-01,1,56.0,Self Enquiry,1,30.0,Salaried,3.0,2010-09-05,5,9,2010,SE
201355,1989-01,0,36.0,Self Enquiry,3,23.0,Small Business,2.0,2010-07-08,8,7,2010,SE
201356,1984-01,0,41.0,Self Enquiry,3,13.0,Small Business,3.0,2012-10-16,16,10,2012,SE
201357,1983-01,0,42.0,Self Enquiry,1,12.0,Small Business,2.0,2015-12-21,21,12,2015,SE
201358,1994-01,0,31.0,Self Enquiry,3,16.0,Small Business,2.0,2010-12-28,28,12,2010,SE
201359,1991-01,0,34.0,Self Enquiry,3,9.0,Small Business,3.0,2014-05-05,5,5,2014,SE
201360,1989-01,0,36.0,Self Enquiry,1,10.0,Small Business,5.0,2015-01-23,23,1,2015,SE
201361,1999-01,0,26.0,Company Invited,1,12.0,Salaried,4.0,2014-08-22,22,8,2014,CI
201362,1980-01,0,45.0,Company Invited,1,6.0,Small Business,3.0,2011-01-30,30,1,2011,CI
201363,1992-01,0,33.0,Self Enquiry,3,16.0,Small Business,2.0,2010-09-02,2,9,2010,SE
201364,1997-01,0,28.0,Company Invited,3,6.0,Salaried,2.0,2012-08-31,31,8,2012,CI
201365,1996-01,1,29.0,Company Invited,3,30.0,Large Business,3.0,2015-12-18,18,12,2015,CI
201366,1986-01,0,39.0,Company Invited,3,27.0,Salaried,2.0,2015-02-08,8,2,2015,CI
201367,1998-01,0,27.0,Self Enquiry,1,8.0,Large Business,3.0,2012-06-14,14,6,2012,SE
201368,1991-01,0,34.0,Company Invited,1,28.0,Salaried,2.0,2010-01-09,9,1,2010,CI
201369,1997-01,1,28.0,Self Enquiry,3,19.0,Small Business,3.0,2012-04-10,10,4,2012,SE
201370,1978-01,0,47.0,Company Invited,1,20.0,Large Business,5.0,2012-12-27,27,12,2012,CI
201371,1969-01,0,56.0,Self Enquiry,3,17.0,Small Business,3.0,2011-05-09,9,5,2011,SE
201372,1986-01,0,39.0,Self Enquiry,1,15.0,Small Business,2.0,2010-06-14,14,6,2010,SE
201373,1987-01,0,38.0,Company Invited,1,14.0,Small Business,2.0,2011-05-16,16,5,2011,CI
201374,1967-01,0,58.0,Self Enquiry,3,27.0,Salaried,3.0,2013-10-22,22,10,2013,SE
201375,1993-01,1,32.0,Company Invited,1,11.0,Salaried,3.0,2012-06-15,15,6,2012,CI
201376,1987-01,0,38.0,Self Enquiry,1,13.0,Salaried,4.0,2014-12-23,23,12,2014,SE
201377,1976-01,0,49.0,Company Invited,1,8.0,Salaried,2.0,2012-12-12,12,12,2012,CI
201378,1983-01,0,42.0,Self Enquiry,3,18.0,Small Business,3.0,2012-08-16,16,8,2012,SE
201379,1998-01,1,27.0,Company Invited,2,28.0,Salaried,2.0,2014-04-16,16,4,2014,CI
201380,1990-01,0,35.0,Self Enquiry,3,24.0,Small Business,3.0,2014-10-18,18,10,2014,SE
201381,1997-01,0,28.0,Company Invited,1,22.0,Small Business,2.0,2012-06-09,9,6,2012,CI
201382,1994-01,0,31.0,Company Invited,1,9.0,Small Business,2.0,2013-11-10,10,11,2013,CI
201383,1989-01,0,36.0,Company Invited,1,15.0,Salaried,3.0,2013-08-02,2,8,2013,CI
201384,1991-01,0,34.0,Self Enquiry,3,6.0,Small Business,2.0,2013-09-01,1,9,2013,SE
201385,1991-01,0,34.0,Self Enquiry,3,19.0,Small Business,3.0,2012-05-10,10,5,2012,SE
201386,1999-01,0,26.0,Self Enquiry,1,6.0,Small Business,5.0,2014-02-07,7,2,2014,SE
201387,1996-01,0,29.0,Self Enquiry,1,6.0,Salaried,2.0,2015-03-24,24,3,2015,SE
201388,1993-01,0,32.0,Company Invited,1,21.0,Small Business,3.0,2014-02-21,21,2,2014,CI
201389,1994-01,0,31.0,Company Invited,1,6.0,Salaried,3.0,2012-01-26,26,1,2012,CI
201390,1997-01,1,28.0,Self Enquiry,1,23.0,Large Business,3.0,2013-02-04,4,2,2013,SE
201391,1987-01,0,38.0,Self Enquiry,3,6.0,Salaried,3.0,2010-07-04,4,7,2010,SE
201392,1990-01,0,35.0,Self Enquiry,3,13.0,Salaried,3.0,2011-10-26,26,10,2011,SE
201393,1989-01,0,36.0,Self Enquiry,3,15.0,Small Business,3.0,2013-09-09,9,9,2013,SE
201394,1993-01,0,32.0,Self Enquiry,1,11.0,Salaried,3.0,2012-01-28,28,1,2012,SE
201395,1994-01,1,31.0,Company Invited,3,32.0,Small Business,4.0,2013-06-28,28,6,2013,CI
201396,1972-01,1,53.0,Self Enquiry,3,30.0,Salaried,5.0,2013-01-19,19,1,2013,SE
201397,1971-01,0,54.0,Self Enquiry,1,15.0,Salaried,4.0,2011-07-04,4,7,2011,SE
201398,1992-01,0,33.0,Company Invited,1,13.0,Salaried,3.0,2011-03-12,12,3,2011,CI
201399,1982-01,0,43.0,Self Enquiry,1,17.0,Salaried,1.0,2015-05-28,28,5,2015,SE
201400,1987-01,0,38.0,Company Invited,2,6.0,Salaried,3.0,2013-04-06,6,4,2013,CI
201401,1970-01,0,55.0,Self Enquiry,2,32.0,Salaried,4.0,2011-02-08,8,2,2011,SE
201402,1994-01,0,31.0,Self Enquiry,1,8.0,Small Business,2.0,2015-06-11,11,6,2015,SE
201403,1986-01,0,39.0,Self Enquiry,3,21.0,Small Business,5.0,2010-08-01,1,8,2010,SE
201404,1983-01,0,42.0,Company Invited,1,13.0,Salaried,3.0,2012-01-04,4,1,2012,CI
201405,1994-01,0,31.0,Company Invited,1,16.0,Small Business,3.0,2015-06-04,4,6,2015,CI
201406,1971-01,0,54.0,Self Enquiry,1,13.0,Small Business,3.0,2011-01-02,2,1,2011,SE
201407,2001-01,0,24.0,Self Enquiry,1,13.0,Salaried,3.0,2011-02-10,10,2,2011,SE
201408,2002-01,0,23.0,Self Enquiry,1,18.0,Salaried,3.0,2015-07-29,29,7,2015,SE
201409,1985-01,0,40.0,Company Invited,1,17.0,Large Business,4.0,2012-01-10,10,1,2012,CI
201410,1985-01,0,40.0,Self Enquiry,3,8.0,Small Business,4.0,2013-07-10,10,7,2013,SE
201411,2000-01,0,25.0,Self Enquiry,2,8.0,Salaried,2.0,2010-12-07,7,12,2010,SE
201412,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,4.0,2010-03-13,13,3,2010,SE
201413,1989-01,0,36.0,Self Enquiry,1,8.0,Salaried,2.0,2014-12-05,5,12,2014,SE
201414,1978-01,0,47.0,Self Enquiry,1,31.0,Small Business,2.0,2013-10-18,18,10,2013,SE
201415,1992-01,0,33.0,Company Invited,1,6.0,Small Business,2.0,2010-11-01,1,11,2010,CI
201416,1987-01,0,38.0,Self Enquiry,3,13.0,Salaried,3.0,2012-05-11,11,5,2012,SE
201417,1994-01,0,31.0,Self Enquiry,3,8.0,Salaried,2.0,2012-06-26,26,6,2012,SE
201418,1987-01,0,38.0,Company Invited,1,12.0,Salaried,4.0,2010-09-23,23,9,2010,CI
201419,1983-01,0,42.0,Self Enquiry,1,24.0,Salaried,2.0,2014-10-04,4,10,2014,SE
201420,1984-01,0,41.0,Self Enquiry,1,6.0,Salaried,3.0,2011-12-18,18,12,2011,SE
201421,1978-01,0,47.0,Company Invited,1,6.0,Small Business,3.0,2014-02-28,28,2,2014,CI
201422,1990-01,0,35.0,Self Enquiry,1,17.0,Small Business,2.0,2011-12-12,12,12,2011,SE
201423,1989-01,0,36.0,Self Enquiry,1,6.0,Salaried,5.0,2011-06-20,20,6,2011,SE
201424,1990-01,0,35.0,Self Enquiry,1,15.0,Small Business,3.0,2011-02-08,8,2,2011,SE
201425,1992-01,0,33.0,Self Enquiry,1,13.0,Small Business,4.0,2012-08-19,19,8,2012,SE
201426,1993-01,0,32.0,Self Enquiry,1,35.0,Salaried,2.0,2011-05-20,20,5,2011,SE
201427,1985-01,0,40.0,Self Enquiry,1,6.0,Salaried,2.0,2011-07-23,23,7,2011,SE
201428,1993-01,0,32.0,Self Enquiry,3,6.0,Small Business,5.0,2011-01-25,25,1,2011,SE
201429,1989-01,0,36.0,Self Enquiry,1,30.0,Salaried,2.0,2012-05-25,25,5,2012,SE
201430,1987-01,0,38.0,Self Enquiry,1,16.0,Small Business,3.0,2011-08-04,4,8,2011,SE
201431,1993-01,0,32.0,Self Enquiry,3,6.0,Small Business,2.0,2015-02-13,13,2,2015,SE
201432,1988-01,0,37.0,Self Enquiry,1,16.0,Salaried,3.0,2013-05-26,26,5,2013,SE
201433,2000-01,0,25.0,Self Enquiry,3,14.0,Salaried,3.0,2014-04-10,10,4,2014,SE
201434,1989-01,0,36.0,Company Invited,3,126.0,Salaried,3.0,2014-03-27,27,3,2014,CI
201435,1981-01,0,44.0,Self Enquiry,1,6.0,Small Business,3.0,2014-07-30,30,7,2014,SE
201436,2004-01,0,21.0,Self Enquiry,3,11.0,Small Business,2.0,2014-07-26,26,7,2014,SE
