CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
201544,1.0,Basic,3.0,Married,4.0,0,1,0,Executive,18038.0,Female,FM
201545,3.0,Deluxe,3.0,Single,2.0,0,5,1,Manager,22347.0,Female,FS
201546,4.0,Deluxe,5.0,Single,1.0,0,1,1,Manager,22347.0,Male,MS
201547,3.0,Standard,5.0,Married,5.0,1,3,1,Senior Manager,28245.0,Male,MM
201548,3.0,Standard,3.0,Single,5.0,0,1,0,Senior Manager,28664.0,Male,MS
201549,4.0,Deluxe,4.0,Married,1.0,1,5,1,Manager,20021.0,Male,MM
201550,4.0,Deluxe,3.0,Married,2.0,1,1,1,Manager,20126.0,Male,MM
201551,4.0,Basic,3.0,Single,2.0,0,4,1,Executive,17859.0,Male,MS
201552,3.0,Standard,3.0,Married,4.0,0,1,0,Senior Manager,25239.0,Male,MM
201553,5.0,Deluxe,3.0,Married,1.0,1,1,0,Manager,20329.0,Female,FM
201554,3.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,22347.0,Male,MM
201555,5.0,Standard,3.0,Unmarried,5.0,0,1,0,Senior Manager,22260.0,Male,MU
201556,3.0,Basic,5.0,Married,4.0,0,3,1,Executive,17322.0,Male,MM
201557,3.0,Basic,3.0,Married,4.0,0,3,1,Executive,17075.0,Male,MM
201558,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,22347.0,Male,MM
201559,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,24619.0,Male,MU
201560,4.0,Super Deluxe,4.0,Married,2.0,0,1,1,AVP,28503.0,Male,MM
201561,3.0,Deluxe,3.0,Single,1.0,1,5,0,Manager,20441.0,Male,MS
201562,4.0,Deluxe,4.0,Married,2.0,1,3,1,Manager,20209.0,Female,FM
201563,4.0,Standard,5.0,Married,3.0,1,1,1,Senior Manager,25673.0,Male,MM
201564,4.0,Deluxe,3.0,Single,2.0,0,5,1,Manager,20010.0,Male,MS
201565,3.0,Standard,3.0,Married,1.0,0,4,0,Senior Manager,28549.0,Female,FM
201566,4.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,19999.0,Female,FM
201567,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,22347.0,Male,MM
201568,3.0,Super Deluxe,3.0,Single,1.0,0,3,0,AVP,28872.0,Male,MS
201569,3.0,Deluxe,4.0,Married,5.0,0,3,0,Manager,17042.0,Male,MM
201570,3.0,Basic,5.0,Married,5.0,1,1,0,Executive,17073.0,Male,MM
201571,3.0,Basic,5.0,Single,2.0,0,1,0,Executive,17956.0,Male,MS
201572,4.0,Basic,3.0,Single,2.0,1,1,0,Executive,17926.0,Female,FS
201573,3.0,Deluxe,3.0,Single,2.0,0,3,0,Manager,19809.0,Female,FS
201574,4.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,20163.0,Male,MM
201575,4.0,King,3.0,Married,1.0,0,1,0,VP,33844.0,Female,FM
201576,3.0,King,4.0,Married,4.0,1,1,0,VP,33172.0,Female,FM
201577,4.0,Deluxe,3.0,Single,2.0,1,3,0,Manager,20744.0,Male,MS
201578,4.0,Basic,3.0,Married,2.0,0,1,0,Executive,17889.0,Male,MM
201579,3.0,Basic,3.0,Single,2.0,0,1,1,Executive,17871.0,Female,FS
201580,4.0,Standard,5.0,Unmarried,4.0,0,1,1,Senior Manager,22484.0,Female,FU
201581,5.0,Deluxe,3.0,Single,2.0,1,5,1,Manager,21074.0,Male,MS
201582,1.0,Super Deluxe,3.0,Single,3.0,1,3,1,AVP,32328.0,Female,FS
201583,3.0,Basic,3.0,Married,1.0,0,4,0,Executive,17774.0,Male,MM
201584,4.0,Deluxe,4.0,Married,7.0,0,3,1,Manager,19505.0,Female,FM
201585,3.0,Standard,3.0,Unmarried,3.0,0,3,0,Senior Manager,22428.0,Male,MU
201586,4.0,Standard,5.0,Unmarried,3.0,0,1,1,Senior Manager,26631.0,Female,FU
201587,3.0,Standard,3.0,Married,1.0,0,5,0,Senior Manager,24738.0,Female,FM
201588,3.0,Basic,3.0,Married,6.0,0,1,0,Executive,17835.0,Female,FM
201589,3.0,Super Deluxe,3.0,Married,2.0,1,1,1,AVP,31959.0,Male,MM
201590,5.0,Basic,3.0,Married,2.0,0,3,0,Executive,17613.0,Male,MM
201591,3.0,Deluxe,4.0,Married,1.0,0,1,0,Manager,21146.0,Male,MM
201592,4.0,Basic,4.0,Married,1.0,1,5,1,Executive,19963.0,Female,FM
201593,3.0,King,3.0,Single,1.0,0,5,1,VP,34537.0,Male,MS
201594,5.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,21172.0,Male,MM
201595,4.0,Basic,4.0,Married,2.0,0,3,1,Executive,17368.0,Female,FM
201596,3.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,25312.0,Female,FM
201597,3.0,Basic,3.0,Single,2.0,1,1,1,Executive,16675.0,Male,MS
201598,3.0,Basic,3.0,Married,1.0,0,5,1,Executive,17523.0,Male,MM
201599,3.0,Deluxe,5.0,Married,2.0,0,1,1,Manager,21567.0,Female,FM
201600,1.0,Basic,3.0,Single,5.0,0,3,0,Executive,19739.0,Female,FS
201601,3.0,Standard,3.0,Unmarried,5.0,0,5,1,Senior Manager,24208.0,Female,FU
201602,5.0,Deluxe,3.0,Married,4.0,1,3,0,Manager,19559.0,Female,FM
201603,3.0,Standard,3.0,Married,4.0,1,1,0,Senior Manager,23189.0,Male,MM
201604,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17942.0,Female,FM
201605,4.0,Deluxe,4.0,Married,7.0,0,4,0,Manager,19941.0,Male,MM
201606,5.0,Standard,3.0,Unmarried,3.0,0,1,1,Senior Manager,25650.0,Male,MU
201607,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,20902.0,Female,FM
201608,4.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,23639.0,Male,MM
201609,3.0,Deluxe,3.0,Married,1.0,1,3,1,Manager,21347.0,Male,MM
201610,3.0,Basic,5.0,Single,1.0,0,4,1,Executive,22347.0,Female,FS
201611,3.0,Basic,3.0,Single,6.0,0,1,1,Executive,18452.0,Male,MS
201612,3.0,Deluxe,3.0,Single,4.0,1,5,1,Manager,22347.0,Female,FS
201613,3.0,Basic,3.0,Single,2.0,0,1,1,Executive,17632.0,Female,FS
201614,5.0,Deluxe,3.0,Married,1.0,0,1,0,Manager,19668.0,Male,MM
201615,3.0,Basic,5.0,Married,6.0,0,5,0,Executive,18204.0,Female,FM
201616,4.0,Basic,3.0,Single,1.0,0,4,0,Executive,17720.0,Male,MS
201617,4.0,Super Deluxe,5.0,Married,5.0,0,1,1,AVP,32181.0,Male,MM
201618,3.0,Basic,5.0,Married,3.0,0,1,0,Executive,17238.0,Male,MM
201619,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,16483.0,Female,FS
201620,3.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,20605.0,Female,FM
201621,3.0,Standard,4.0,Married,2.0,0,4,0,Senior Manager,22295.0,Male,MM
201622,3.0,Deluxe,3.0,Married,3.0,1,5,0,Manager,17306.0,Male,MM
201623,3.0,Deluxe,4.0,Married,1.0,0,4,1,Manager,17348.0,Male,MM
201624,3.0,Standard,3.0,Unmarried,2.0,0,4,1,Senior Manager,23998.0,Female,FU
201625,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,22347.0,Male,MM
201626,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,21132.0,Male,MM
201627,4.0,Basic,4.0,Married,5.0,1,1,1,Executive,18346.0,Female,FM
201628,4.0,Standard,3.0,Married,1.0,0,1,1,Senior Manager,25855.0,Male,MM
201629,3.0,Basic,3.0,Married,7.0,0,5,0,Executive,17231.0,Female,FM
201630,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,17323.0,Male,MM
201631,3.0,Basic,4.0,Married,7.0,0,3,1,Executive,17024.0,Male,MM
201632,3.0,Basic,3.0,Married,2.0,0,1,0,Executive,17713.0,Male,MM
201633,1.0,Standard,3.0,Married,4.0,1,4,1,Senior Manager,24439.0,Male,MM
201634,4.0,Basic,3.0,Married,2.0,1,1,0,Executive,17566.0,Male,MM
201635,3.0,King,4.0,Single,4.0,0,5,0,VP,34926.0,Female,FS
201636,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,17451.0,Male,MM
201637,3.0,Standard,3.0,Married,3.0,0,4,1,Senior Manager,24419.0,Female,FM
201638,4.0,Deluxe,3.0,Unmarried,5.0,0,1,0,Manager,23686.0,Female,FU
201639,3.0,Basic,3.0,Single,4.0,0,1,0,Executive,18038.0,Male,MS
201640,3.0,Basic,4.0,Married,1.0,1,4,0,Executive,18058.0,Male,MM
201641,5.0,Basic,5.0,Single,1.0,0,3,1,Executive,17325.0,Female,FS
201642,3.0,Basic,4.0,Single,5.0,0,4,1,Executive,17088.0,Male,MS
201643,3.0,Deluxe,5.0,Married,2.0,0,1,1,Manager,18072.0,Male,MM
201644,4.0,Deluxe,5.0,Married,5.0,1,4,0,Manager,20006.0,Female,FM
201645,3.0,Basic,5.0,Married,5.0,1,4,1,Executive,22347.0,Female,FM
201646,3.0,Basic,3.0,Single,1.0,0,3,1,Executive,17500.0,Male,MS
201647,4.0,Basic,3.0,Single,2.0,0,5,1,Executive,16102.0,Male,MS
201648,3.0,Standard,5.0,Married,2.0,0,1,1,Senior Manager,25453.0,Female,FM
201649,3.0,Basic,3.0,Single,2.0,0,1,1,Executive,17288.0,Female,FS
201650,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,22347.0,Female,FM
201651,3.0,Basic,4.0,Single,3.0,0,3,0,Executive,17311.0,Female,FS
201652,3.0,Basic,4.0,Single,2.0,1,4,0,Executive,18140.0,Female,FS
201653,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,18690.0,Male,MM
201654,1.0,Deluxe,5.0,Married,2.0,0,1,1,Manager,22347.0,Female,FM
201655,3.0,Basic,4.0,Married,2.0,0,5,1,Executive,17756.0,Female,FM
201656,3.0,King,3.0,Married,2.0,0,5,1,VP,34033.0,Female,FM
201657,1.0,King,4.0,Single,1.0,0,1,1,VP,33722.0,Male,MS
201658,4.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,24547.0,Male,MM
201659,3.0,Super Deluxe,4.0,Single,4.0,0,5,1,AVP,28734.0,Female,FS
201660,4.0,King,3.0,Married,1.0,0,1,1,VP,34999.0,Male,MM
201661,3.0,Basic,4.0,Single,2.0,0,3,0,Executive,17279.0,Female,FS
201662,4.0,Deluxe,3.0,Married,4.0,1,4,1,Manager,20916.0,Male,MM
201663,1.0,Basic,3.0,Married,5.0,0,4,1,Executive,17089.0,Male,MM
201664,4.0,Super Deluxe,3.0,Married,1.0,0,4,1,AVP,31792.0,Male,MM
201665,1.0,Basic,5.0,Married,2.0,1,3,1,Executive,18564.0,Male,MM
201666,3.0,Deluxe,4.0,Single,6.0,0,1,0,Manager,22347.0,Female,FS
201667,3.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,20265.0,Female,FM
201668,3.0,Deluxe,3.0,Married,1.0,0,1,1,Manager,21553.0,Male,MM
201669,3.0,Deluxe,3.0,Married,4.0,0,1,0,Manager,21261.0,Male,MM
201670,4.0,Deluxe,5.0,Married,6.0,0,3,1,Manager,22347.0,Male,MM
201671,3.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,21804.0,Male,MM
201672,3.0,Basic,3.0,Married,2.0,1,3,1,Executive,22347.0,Male,MM
201673,3.0,Deluxe,3.0,Married,1.0,1,1,1,Manager,17741.0,Male,MM
201674,3.0,Deluxe,5.0,Married,1.0,1,3,1,Manager,21673.0,Male,MM
201675,3.0,Standard,3.0,Married,2.0,0,3,0,Senior Manager,22639.0,Female,FM
201676,1.0,Basic,4.0,Married,2.0,1,4,1,Executive,17328.0,Male,MM
201677,3.0,Basic,3.0,Single,2.0,0,3,0,Executive,17153.0,Female,FS
201678,4.0,Deluxe,3.0,Married,1.0,0,5,0,Manager,19876.0,Male,MM
201679,3.0,Standard,5.0,Married,1.0,0,1,0,Senior Manager,24396.0,Male,MM
201680,5.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,25400.0,Male,MM
201681,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23474.0,Male,MU
201682,3.0,Deluxe,3.0,Unmarried,2.0,0,1,1,Manager,24981.0,Female,FU
201683,4.0,Standard,4.0,Married,6.0,0,3,1,Senior Manager,27490.0,Male,MM
201684,3.0,Basic,5.0,Single,6.0,1,4,0,Executive,17657.0,Female,FS
201685,3.0,Standard,3.0,Single,4.0,1,1,0,Senior Manager,28591.0,Female,FS
201686,4.0,Deluxe,5.0,Unmarried,6.0,0,1,1,Manager,21696.0,Female,FU
201687,3.0,Basic,3.0,Single,1.0,0,1,0,Executive,17058.0,Male,MS
201688,4.0,Standard,3.0,Unmarried,7.0,0,4,1,Senior Manager,23865.0,Female,FU
201689,3.0,Deluxe,5.0,Married,3.0,0,4,1,Manager,20940.0,Female,FM
201690,3.0,Deluxe,4.0,Single,1.0,0,1,1,Manager,20914.0,Male,MS
201691,4.0,Basic,4.0,Married,7.0,0,4,0,Executive,17622.0,Female,FM
201692,3.0,Standard,3.0,Married,2.0,1,3,1,Senior Manager,27185.0,Male,MM
201693,3.0,Standard,3.0,Married,1.0,0,1,1,Senior Manager,25609.0,Male,MM
201694,5.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,22347.0,Male,MM
201695,4.0,Basic,3.0,Married,4.0,0,3,0,Executive,17177.0,Male,MM
201696,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,17793.0,Male,MM
201697,3.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,22918.0,Female,FM
201698,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23789.0,Female,FU
201699,4.0,Basic,3.0,Single,2.0,1,3,0,Executive,17389.0,Male,MS
201700,4.0,Basic,3.0,Single,1.0,0,3,1,Executive,18212.0,Female,FS
201701,3.0,King,3.0,Married,2.0,0,1,0,VP,34232.0,Male,MM
201702,3.0,Basic,3.0,Married,1.0,0,4,0,Executive,17267.0,Male,MM
201703,3.0,King,3.0,Married,4.0,0,1,1,VP,34517.0,Female,FM
201704,3.0,Basic,3.0,Married,6.0,1,1,1,Executive,17436.0,Male,MM
201705,3.0,Super Deluxe,3.0,Married,6.0,1,3,0,AVP,31064.0,Female,FM
201706,3.0,Basic,5.0,Married,1.0,0,3,1,Executive,17707.0,Female,FM
201707,4.0,King,3.0,Single,2.0,1,1,1,VP,34068.0,Male,MS
201708,3.0,Basic,4.0,Married,3.0,0,3,1,Executive,22347.0,Female,FM
201709,4.0,Basic,3.0,Single,1.0,1,5,0,Executive,22347.0,Male,MS
201710,3.0,Basic,3.0,Married,1.0,0,3,1,Executive,17232.0,Female,FM
201711,3.0,Deluxe,3.0,Married,1.0,0,4,1,Manager,22347.0,Male,MM
201712,3.0,Deluxe,5.0,Married,3.0,0,1,0,Manager,18072.0,Male,MM
201713,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,18319.0,Male,MM
201714,1.0,King,3.0,Married,1.0,0,4,1,VP,34202.0,Male,MM
201715,3.0,Standard,3.0,Married,1.0,0,4,1,Senior Manager,28675.0,Male,MM
201716,4.0,Basic,3.0,Married,2.0,0,1,0,Executive,17911.0,Female,FM
201717,4.0,Deluxe,5.0,Married,7.0,0,4,0,Manager,20957.0,Male,MM
201718,4.0,Basic,5.0,Married,3.0,0,4,0,Executive,22347.0,Female,FM
201719,1.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,21434.0,Male,MM
201720,3.0,Standard,3.0,Married,7.0,0,3,0,Senior Manager,25048.0,Male,MM
201721,3.0,Standard,3.0,Unmarried,1.0,0,1,1,Senior Manager,25938.0,Female,FU
201722,3.0,Basic,3.0,Single,2.0,0,3,1,Executive,17340.0,Male,MS
201723,1.0,Deluxe,5.0,Unmarried,4.0,1,1,1,Manager,21545.0,Female,FU
201724,3.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,21931.0,Male,MM
201725,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,19898.0,Female,FM
201726,4.0,Basic,5.0,Married,1.0,1,4,1,Executive,17593.0,Female,FM
201727,3.0,King,3.0,Married,1.0,0,5,1,VP,34436.0,Male,MM
201728,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17723.0,Male,MM
201729,4.0,Basic,4.0,Single,1.0,0,3,0,Executive,18479.0,Male,MS
201730,1.0,Basic,4.0,Married,2.0,0,1,0,Executive,17794.0,Male,MM
201731,4.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,20249.0,Male,MM
201732,4.0,Deluxe,5.0,Single,5.0,0,4,0,Manager,17176.0,Male,MS
201733,5.0,Super Deluxe,4.0,Married,4.0,1,5,1,AVP,31872.0,Female,FM
201734,3.0,Basic,3.0,Single,3.0,0,4,0,Executive,18485.0,Male,MS
201735,4.0,Deluxe,4.0,Married,3.0,0,4,1,Manager,21644.0,Male,MM
201736,4.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,20582.0,Male,MM
201737,1.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,22347.0,Male,MM
201738,3.0,Super Deluxe,3.0,Married,1.0,1,3,1,AVP,28496.0,Male,MM
201739,3.0,Basic,3.0,Married,1.0,0,5,1,Executive,18210.0,Male,MM
201740,3.0,King,5.0,Single,1.0,1,1,1,VP,34045.0,Male,MS
201741,3.0,Standard,4.0,Married,2.0,1,3,1,Senior Manager,26849.0,Male,MM
201742,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,17070.0,Male,MM
201743,3.0,Deluxe,3.0,Married,5.0,0,3,1,Manager,21502.0,Male,MM
201744,4.0,Basic,3.0,Single,2.0,0,5,1,Executive,18230.0,Male,MS
201745,3.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,28603.0,Female,FM
201746,1.0,Standard,4.0,Married,1.0,0,5,1,Senior Manager,26996.0,Female,FM
201747,1.0,Deluxe,5.0,Married,2.0,1,3,1,Manager,20605.0,Female,FM
201748,3.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,21397.0,Female,FM
201749,3.0,King,4.0,Married,4.0,0,5,0,VP,34144.0,Male,MM
201750,3.0,Super Deluxe,3.0,Married,4.0,1,5,1,AVP,32584.0,Male,MM
201751,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,19907.0,Male,MM
201752,3.0,Deluxe,3.0,Single,2.0,0,1,0,Manager,19554.0,Male,MS
201753,3.0,Deluxe,3.0,Married,4.0,1,1,0,Manager,20415.0,Male,MM
201754,3.0,Deluxe,5.0,Married,2.0,1,3,1,Manager,19741.0,Male,MM
201755,3.0,Basic,3.0,Single,2.0,0,1,1,Executive,17115.0,Female,FS
201756,3.0,Basic,3.0,Married,4.0,1,5,0,Executive,18161.0,Male,MM
201757,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,20745.0,Male,MM
201758,3.0,Basic,4.0,Married,3.0,1,1,1,Executive,17373.0,Male,MM
201759,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,18310.0,Female,FS
201760,3.0,King,5.0,Single,1.0,1,3,0,VP,33665.0,Female,FS
201761,3.0,Deluxe,4.0,Single,5.0,0,1,1,Manager,19485.0,Male,MS
201762,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,17789.0,Female,FM
201763,4.0,Deluxe,3.0,Single,2.0,1,1,1,Manager,20828.0,Male,MS
201764,3.0,Basic,3.0,Married,2.0,1,1,0,Executive,17326.0,Male,MM
201765,3.0,Super Deluxe,4.0,Married,6.0,0,3,1,AVP,28525.0,Female,FM
201766,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,16420.0,Male,MS
201767,3.0,Standard,4.0,Married,1.0,0,1,1,Senior Manager,23020.0,Male,MM
201768,1.0,Basic,3.0,Married,5.0,0,5,1,Executive,18688.0,Male,MM
201769,5.0,Deluxe,4.0,Married,6.0,0,1,0,Manager,20482.0,Male,MM
201770,3.0,Super Deluxe,4.0,Single,2.0,0,3,1,AVP,31015.0,Male,MS
201771,4.0,Basic,3.0,Single,2.0,0,1,0,Executive,16200.0,Female,FS
201772,1.0,Deluxe,5.0,Single,1.0,0,5,0,Manager,20661.0,Male,MS
201773,1.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,21929.0,Male,MM
201774,1.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,24613.0,Male,MM
201775,3.0,Deluxe,4.0,Married,1.0,0,3,1,Manager,20674.0,Female,FM
201776,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20484.0,Male,MM
201777,4.0,Standard,4.0,Married,4.0,0,3,0,Senior Manager,27061.0,Female,FM
201778,5.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,20660.0,Male,MM
201779,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,19821.0,Male,MM
201780,4.0,Deluxe,5.0,Married,4.0,0,3,0,Manager,21410.0,Male,MM
201781,3.0,Standard,5.0,Married,2.0,0,1,1,Senior Manager,20210.0,Male,MM
201782,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17695.0,Male,MM
201783,3.0,Standard,4.0,Married,7.0,0,3,1,Senior Manager,26878.0,Female,FM
201784,3.0,Super Deluxe,5.0,Married,2.0,1,3,1,AVP,32068.0,Male,MM
201785,3.0,Basic,3.0,Single,1.0,0,5,0,Executive,17455.0,Female,FS
201786,4.0,Super Deluxe,3.0,Single,1.0,1,3,0,AVP,28964.0,Female,FS
201787,4.0,Deluxe,4.0,Married,3.0,0,1,1,Manager,19941.0,Male,MM
201788,3.0,Basic,4.0,Single,2.0,1,3,0,Executive,17478.0,Female,FS
201789,4.0,Deluxe,4.0,Married,2.0,1,1,1,Manager,20228.0,Female,FM
201790,3.0,Deluxe,3.0,Single,2.0,1,4,0,Manager,22347.0,Male,MS
201791,3.0,Deluxe,3.0,Married,5.0,0,1,0,Manager,22547.0,Male,MM
201792,1.0,Deluxe,3.0,Single,1.0,0,3,0,Manager,20055.0,Female,FS
201793,5.0,Basic,3.0,Married,6.0,1,3,1,Executive,18464.0,Male,MM
201794,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20775.0,Female,FM
201795,4.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,23943.0,Female,FM
201796,4.0,King,3.0,Married,2.0,0,5,1,VP,34272.0,Male,MM
201797,3.0,Deluxe,3.0,Married,5.0,1,4,1,Manager,20238.0,Female,FM
201798,4.0,Deluxe,3.0,Single,4.0,0,3,1,Manager,19682.0,Male,MS
201799,3.0,King,3.0,Married,5.0,0,1,1,VP,33300.0,Male,MM
201800,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,20257.0,Female,FM
201801,3.0,Deluxe,4.0,Married,1.0,1,1,0,Manager,21349.0,Male,MM
201802,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,19869.0,Female,FS
201803,3.0,Standard,5.0,Married,1.0,0,5,1,Senior Manager,24985.0,Female,FM
201804,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,18697.0,Male,MM
201805,5.0,Deluxe,3.0,Married,3.0,1,3,1,Manager,22457.0,Male,MM
201806,5.0,Basic,5.0,Married,2.0,1,3,0,Executive,17119.0,Male,MM
201807,4.0,Basic,3.0,Single,1.0,0,1,1,Executive,22347.0,Male,MS
201808,4.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,21118.0,Female,FM
201809,3.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,21214.0,Female,FM
201810,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,21347.0,Male,MM
201811,4.0,Standard,3.0,Married,1.0,1,5,1,Senior Manager,26510.0,Male,MM
201812,3.0,Standard,3.0,Unmarried,2.0,1,4,1,Senior Manager,22143.0,Female,FU
201813,4.0,Deluxe,4.0,Married,2.0,1,5,1,Manager,23268.0,Female,FM
201814,3.0,Standard,4.0,Unmarried,1.0,0,3,1,Senior Manager,23095.0,Male,MU
201815,3.0,Basic,3.0,Married,2.0,0,1,0,Executive,17904.0,Male,MM
201816,4.0,Deluxe,4.0,Single,7.0,1,3,1,Manager,21032.0,Male,MS
201817,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,17976.0,Male,MS
201818,3.0,Super Deluxe,3.0,Single,3.0,0,3,0,AVP,30992.0,Female,FS
201819,3.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,19649.0,Male,MM
201820,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17696.0,Male,MM
201821,3.0,Basic,4.0,Married,2.0,0,4,0,Executive,17370.0,Female,FM
201822,3.0,Standard,3.0,Married,4.0,0,4,0,Senior Manager,27504.0,Female,FM
201823,1.0,Deluxe,5.0,Married,5.0,1,3,1,Manager,20974.0,Male,MM
201824,3.0,Deluxe,3.0,Married,1.0,1,3,1,Manager,19736.0,Female,FM
201825,3.0,Deluxe,3.0,Married,2.0,0,5,0,Manager,20296.0,Male,MM
201826,4.0,Deluxe,3.0,Unmarried,4.0,0,1,1,Manager,21781.0,Male,MU
201827,4.0,Basic,4.0,Single,2.0,1,5,1,Executive,17174.0,Female,FS
201828,3.0,Deluxe,3.0,Unmarried,5.0,0,1,1,Manager,21653.0,Female,FU
201829,4.0,Standard,3.0,Married,5.0,0,1,0,Senior Manager,24699.0,Male,MM
201830,3.0,Deluxe,3.0,Married,3.0,0,3,0,Manager,21755.0,Male,MM
201831,1.0,Basic,3.0,Married,4.0,1,3,0,Executive,17213.0,Female,FM
201832,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,17610.0,Male,MS
201833,3.0,Basic,3.0,Single,2.0,1,1,0,Executive,17851.0,Female,FS
201834,3.0,Basic,5.0,Married,7.0,0,1,1,Executive,18452.0,Female,FM
201835,3.0,Deluxe,3.0,Married,3.0,0,5,1,Manager,20258.0,Female,FM
201836,3.0,Deluxe,4.0,Unmarried,2.0,0,3,1,Manager,24355.0,Male,MU
201837,4.0,Standard,3.0,Unmarried,7.0,0,5,1,Senior Manager,25496.0,Male,MU
201838,4.0,Deluxe,3.0,Married,3.0,1,3,1,Manager,21380.0,Male,MM
201839,4.0,Basic,4.0,Single,1.0,1,3,1,Executive,17657.0,Male,MS
201840,1.0,Basic,4.0,Single,2.0,0,5,0,Executive,17716.0,Female,FS
201841,3.0,Basic,3.0,Single,1.0,0,3,0,Executive,17201.0,Male,MS
201842,4.0,Deluxe,4.0,Unmarried,1.0,0,1,0,Manager,21540.0,Male,MU
201843,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,22347.0,Male,MM
201844,3.0,Deluxe,3.0,Single,2.0,0,3,1,Manager,20253.0,Male,MS
201845,4.0,Standard,3.0,Unmarried,1.0,0,1,1,Senior Manager,25965.0,Male,MU
201846,4.0,Deluxe,3.0,Married,5.0,0,3,1,Manager,19936.0,Female,FM
201847,3.0,Basic,3.0,Married,5.0,0,5,1,Executive,17543.0,Female,FM
201848,1.0,Deluxe,3.0,Single,1.0,1,1,0,Manager,20304.0,Male,MS
201849,3.0,Super Deluxe,3.0,Single,3.0,1,5,0,AVP,31659.0,Female,FS
201850,3.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,22347.0,Female,FM
201851,3.0,Basic,4.0,Married,2.0,0,3,1,Executive,17476.0,Male,MM
201852,3.0,Basic,5.0,Single,1.0,0,3,0,Executive,18102.0,Male,MS
201853,3.0,Basic,4.0,Married,2.0,0,1,1,Executive,17244.0,Female,FM
201854,4.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,22596.0,Male,MM
