CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201764,3,Basic,3,Married,2,1,1,0,1,Executive,17326
201765,3,Super Deluxe,4,Married,6,0,3,1,1,AVP,28525
201766,3,Basic,3,Single,2,0,4,1,0,Executive,16420
201767,3,Standard,4,Married,1,0,1,1,1,Senior Manager,23020
201768,1,Basic,3,Married,5,0,5,1,1,Executive,18688
201769,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482
201770,3,Super Deluxe,4,Single,2,0,3,1,1,AVP,31015
201771,4,Basic,3,Single,2,0,1,0,2,Executive,16200
201772,1,Deluxe,5,Single,1,0,5,0,1,Manager,20661
201773,1,Deluxe,3,Married,5,0,1,1,1,Manager,21929
201774,1,Standard,3,Married,1,0,3,1,0,Senior Manager,24613
201775,3,Deluxe,4,Married,1,0,3,1,1,Manager,20674
201776,4,Deluxe,3,Married,2,0,3,1,0,Manager,20484
201777,4,Standard,4,Married,4,0,3,0,1,Senior Manager,27061
201778,5,Deluxe,3,Married,3,1,1,1,1,Manager,20660
201779,3,Basic,3,Married,1,1,4,1,0,Executive,19821
201780,4,Deluxe,5,Married,4,0,3,0,2,Manager,21410
201781,3,Standard,5,Married,2,0,1,1,0,Senior Manager,20210
201782,3,Basic,3,Married,1,1,4,1,1,Executive,17695
201783,3,Standard,4,Married,7,0,3,1,1,Senior Manager,26878
201784,3,Super Deluxe,5,Married,2,1,3,1,2,AVP,32068
201785,3,Basic,3,Single,1,0,5,0,0,Executive,17455
201786,4,Super Deluxe,3,Single,1,1,3,0,0,AVP,28964
201787,,Deluxe,4,Married,3,0,1,1,0,Manager,19941
201788,3,Basic,4,Single,2,1,3,0,1,Executive,17478
201789,4,Deluxe,4,Married,2,1,1,1,2,Manager,20228
201790,3,Deluxe,3,Single,2,1,4,0,1,Manager,
201791,3,Deluxe,3,Married,5,0,1,0,0,Manager,22547
201792,1,Deluxe,3,Single,1,0,3,0,0,Manager,20055
201793,5,Basic,3,Married,6,1,3,1,1,Executive,18464
201794,3,Deluxe,3,Married,2,0,3,1,2,Manager,20775
201795,4,Standard,3,Married,2,0,1,1,0,Senior Manager,23943
201796,4,King,3,Married,2,0,5,1,0,VP,34272
201797,3,Deluxe,3,Married,5,1,4,1,1,Manager,20238
201798,4,Deluxe,3,Single,4,0,3,1,0,Manager,19682
201799,3,King,3,Married,5,0,1,1,0,VP,33300
201800,4,Deluxe,3,Married,2,0,3,1,0,Manager,20257
201801,3,Deluxe,4,Married,1,1,1,0,1,Manager,21349
201802,3,Deluxe,3,Single,4,0,4,0,1,Manager,19869
201803,3,Standard,5,Married,1,0,5,1,0,Senior Manager,24985
201804,3,Deluxe,3,Married,1,0,3,1,0,Manager,18697
201805,5,Deluxe,3,Married,3,1,3,1,0,Manager,22457
201806,5,Basic,5,Married,2,1,3,0,1,Executive,17119
201807,4,Basic,3,Single,1,0,1,1,0,Executive,
201808,4,Deluxe,3,Married,2,0,1,1,0,Manager,21118
201809,3,Deluxe,4,Married,2,0,1,0,1,Manager,21214
201810,3,Deluxe,3,Married,1,0,3,1,2,Manager,21347
201811,4,Standard,3,Married,1,1,5,1,2,Senior Manager,26510
201812,3,Standard,3,Unmarried,2,1,4,1,1,Senior Manager,22143
201813,4,Deluxe,4,Married,2,1,5,1,0,Manager,23268
201814,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,23095
201815,3,Basic,3,Married,2,0,1,0,1,Executive,17904
201816,4,Deluxe,4,Single,7,1,3,1,2,Manager,21032
201817,3,Deluxe,3,Single,4,0,4,0,2,Manager,17976
201818,3,Super Deluxe,3,Single,3,0,3,0,0,AVP,30992
201819,3,Deluxe,3,Married,2,0,1,1,1,Manager,19649
201820,3,Basic,3,Married,1,1,4,1,1,Executive,17696
201821,3,Basic,4,Married,2,0,4,0,1,Executive,17370
201822,3,Standard,3,Married,4,0,4,0,1,Senior Manager,27504
201823,1,Deluxe,5,Married,5,1,3,1,1,Manager,20974
201824,3,Deluxe,3,Married,1,1,3,1,1,Manager,19736
201825,3,Deluxe,3,Married,2,0,5,0,1,Manager,20296
201826,4,Deluxe,3,Unmarried,4,0,1,1,0,Manager,21781
201827,4,Basic,4,Single,2,1,5,1,2,Executive,17174
201828,3,Deluxe,3,Unmarried,5,0,1,1,1,Manager,21653
201829,4,Standard,3,Married,5,0,1,0,0,Senior Manager,24699
201830,3,Deluxe,3,Married,3,0,3,0,1,Manager,21755
201831,1,Basic,3,Married,4,1,3,0,1,Executive,17213
201832,3,Basic,3,Single,2,0,4,1,0,Executive,17610
201833,3,Basic,3,Single,2,1,1,0,1,Executive,17851
201834,3,Basic,5,Married,7,0,1,1,2,Executive,18452
201835,3,Deluxe,3,Married,3,0,5,1,0,Manager,20258
201836,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355
201837,4,Standard,3,Unmarried,7,0,5,1,1,Senior Manager,25496
201838,4,Deluxe,3,Married,3,1,3,1,0,Manager,21380
201839,4,Basic,4,Single,1,1,3,1,0,Executive,17657
201840,1,Basic,4,Single,2,0,5,0,1,Executive,17716
201841,3,Basic,3,Single,1,0,3,0,0,Executive,17201
201842,4,Deluxe,4,Unmarried,1,0,1,0,1,Manager,21540
201843,3,Basic,4,Married,2,0,3,0,0,Executive,
201844,3,Deluxe,3,Single,2,0,3,1,1,Manager,20253
201845,4,Standard,3,Unmarried,1,0,1,1,0,Senior Manager,25965
201846,,Deluxe,3,Married,5,0,3,1,0,Manager,19936
201847,3,Basic,3,Married,5,0,5,1,0,Executive,17543
201848,1,Deluxe,3,Single,1,1,1,0,0,Manager,20304
201849,3,Super Deluxe,3,Single,3,1,5,0,0,AVP,31659
201850,3,Deluxe,3,Married,2,1,1,0,0,Manager,
201851,3,Basic,4,Married,2,0,3,1,0,Executive,17476
201852,3,Basic,5,Single,1,0,3,0,1,Executive,18102
201853,3,Basic,4,Married,2,0,1,1,1,Executive,17244
201854,4,Standard,3,Married,2,0,1,1,1,Senior Manager,22596
201855,3,Basic,3,Single,1,1,4,1,0,Executive,17285
201856,3,Basic,5,Married,2,0,4,1,1,Executive,18034
201857,3,Deluxe,4,Married,1,0,1,0,0,Manager,20715
201858,3,Basic,5,Married,4,0,3,0,2,Executive,17576
201859,3,Deluxe,4,Single,3,1,5,0,1,Manager,
201860,4,Super Deluxe,4,Married,2,0,3,1,1,AVP,29336
201861,4,Deluxe,3,Married,7,0,5,1,1,Manager,18448
201862,3,King,5,Married,5,0,4,1,0,VP,34406
201863,3,Deluxe,3,Married,1,0,1,0,0,Manager,21538
201864,3,Deluxe,5,Married,2,0,1,1,0,Manager,
201865,3,Basic,3,Married,1,0,4,1,2,Executive,17258
201866,3,Deluxe,3,Married,5,1,1,1,0,Manager,19522
201867,4,Deluxe,3,Single,2,1,1,0,2,Manager,19487
201868,3,Deluxe,3,Married,4,1,3,1,2,Manager,
201869,4,Basic,5,Married,2,0,4,1,1,Executive,17218
201870,3,King,3,Married,2,1,3,0,0,VP,34197
201871,1,Super Deluxe,5,Married,1,0,3,1,0,AVP,28212
201872,3,Deluxe,3,Unmarried,1,0,1,1,1,Manager,21577
201873,1,Standard,5,Married,2,0,3,1,1,Senior Manager,23392
201874,3,Deluxe,5,Married,2,0,1,0,1,Manager,19558
201875,3,Basic,5,Married,6,0,5,1,1,Executive,
201876,4,Standard,3,Married,3,1,1,1,0,Senior Manager,22969
201877,3,Basic,3,Married,4,0,5,0,2,Executive,17654
201878,3,Super Deluxe,3,Married,3,0,5,1,0,AVP,31555
201879,3,Deluxe,3,Married,3,0,3,1,1,Manager,19556
201880,5,Deluxe,3,Single,3,0,1,1,0,Manager,21091
201881,3,King,5,Married,6,0,5,1,0,VP,34566
201882,3,Deluxe,3,Married,3,0,5,1,1,Manager,19810
201883,4,Deluxe,3,Married,1,0,3,0,1,Manager,19523
201884,3,Basic,4,Single,2,1,4,0,0,Executive,18202
201885,5,Basic,3,Married,1,0,4,0,1,Executive,17351
201886,3,Basic,3,Married,2,1,5,1,0,Executive,16702
201887,3,King,3,Married,1,0,3,1,0,VP,33041
201888,3,Basic,3,Married,2,0,3,0,0,Executive,17886
201889,3,Basic,3,Married,5,0,3,1,0,Executive,17097
201890,4,Standard,3,Married,2,0,1,0,2,Senior Manager,26935
201891,4,Basic,4,Married,6,0,3,1,2,Executive,17546
201892,4,Basic,3,Single,2,0,3,0,0,Executive,17564
201893,3,Standard,5,Married,1,0,1,1,1,Senior Manager,23412
201894,4,Super Deluxe,3,Married,4,0,3,1,0,AVP,29118
201895,4,Super Deluxe,3,Married,1,0,5,1,1,AVP,32046
201896,3,Basic,3,Single,1,0,4,1,0,Executive,17564
201897,4,Standard,5,Married,5,0,1,1,0,Senior Manager,25266
201898,3,Deluxe,3,Married,6,0,1,0,0,Manager,20070
201899,3,Super Deluxe,3,Married,7,0,5,1,0,AVP,32861
201900,5,Basic,3,Single,1,0,4,1,1,Executive,
201901,3,Deluxe,3,Single,1,0,1,0,0,Manager,
201902,4,Basic,3,Married,4,0,5,1,2,Executive,17768
201903,4,Standard,3,Married,3,1,1,0,0,Senior Manager,24071
201904,3,Standard,4,Married,2,0,3,0,0,Senior Manager,25648
201905,3,Standard,3,Married,1,1,5,1,0,Senior Manager,28610
201906,5,Basic,3,Married,1,0,5,0,0,Executive,18408
201907,3,Basic,4,Single,1,0,1,0,0,Executive,17983
201908,3,Standard,3,Married,5,1,1,0,0,Senior Manager,22632
201909,3,Standard,3,Married,4,0,3,1,0,Senior Manager,24824
201910,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950
201911,3,Basic,3,Married,5,0,3,0,1,Executive,17093
201912,3,Standard,3,Unmarried,2,0,1,1,1,Senior Manager,24980
201913,4,Basic,3,Single,6,0,5,0,0,Executive,
201914,3,Deluxe,3,Married,3,0,5,1,0,Manager,
201915,3,Super Deluxe,4,Single,4,0,1,1,0,AVP,31835
201916,3,Deluxe,3,Single,1,0,1,0,1,Manager,21230
201917,3,Deluxe,3,Married,1,0,3,0,1,Manager,19717
201918,3,Super Deluxe,3,Unmarried,1,0,5,1,0,AVP,28237
201919,3,Basic,3,Married,2,0,1,1,1,Executive,
201920,3,Deluxe,3,Unmarried,5,1,5,1,1,Manager,21582
201921,3,Standard,5,Married,2,1,1,1,0,Senior Manager,22406
201922,3,Deluxe,4,Married,1,0,5,1,2,Manager,19805
201923,3,Basic,3,Married,1,1,5,0,1,Executive,17741
201924,3,Deluxe,3,Married,5,0,5,1,0,Manager,
201925,1,Super Deluxe,3,Married,5,0,1,1,0,AVP,31184
201926,4,Standard,3,Married,1,0,3,1,0,Senior Manager,26557
201927,3,Basic,4,Single,2,1,4,1,0,Executive,16878
201928,5,Standard,5,Married,4,0,5,0,1,Senior Manager,25932
201929,4,Deluxe,3,Unmarried,3,1,1,0,0,Manager,21811
201930,3,Deluxe,3,Married,6,0,5,0,0,Manager,
201931,3,Deluxe,3,Single,2,0,4,1,0,Manager,19859
201932,1,Deluxe,3,Single,2,0,3,0,0,Manager,20337
201933,5,Basic,3,Single,2,1,3,0,1,Executive,17340
201934,3,Standard,3,Unmarried,5,0,5,1,0,Senior Manager,22491
201935,3,Standard,3,Married,6,0,3,0,1,Senior Manager,25527
201936,3,Super Deluxe,5,Married,1,0,5,1,2,AVP,31595
201937,3,Standard,4,Married,2,0,1,1,2,Senior Manager,23834
201938,3,Deluxe,5,Married,4,1,4,1,1,Manager,20577
201939,1,Deluxe,3,Married,1,0,3,1,0,Manager,19707
201940,3,Basic,3,Married,1,0,4,1,1,Executive,17400
201941,3,Deluxe,3,Married,4,0,3,0,1,Manager,24824
201942,3,Deluxe,4,Married,7,0,1,1,2,Manager,21447
201943,4,King,3,Married,2,1,3,1,0,VP,34502
201944,1,Basic,3,Married,2,1,4,0,0,Executive,17725
201945,3,Deluxe,4,Married,2,0,3,0,0,Manager,21272
201946,4,Basic,4,Married,2,0,3,1,1,Executive,17127
201947,3,King,4,Married,2,0,1,1,2,VP,33200
201948,3,Basic,3,Married,2,0,3,1,1,Executive,17096
201949,3,Basic,3,Married,2,1,4,0,0,Executive,17886
201950,4,Basic,5,Married,2,0,5,1,2,Executive,17033
201951,4,Basic,3,Married,2,1,1,1,1,Executive,18622
201952,3,Deluxe,5,Married,3,0,1,0,1,Manager,
201953,4,Deluxe,3,Single,5,0,1,1,0,Manager,18681
201954,1,Deluxe,3,Married,5,0,5,1,1,Manager,20460
201955,4,Basic,3,Married,1,0,1,0,1,Executive,17187
201956,3,Deluxe,3,Married,5,1,3,0,2,Manager,24602
201957,4,Basic,4,Single,2,0,4,0,1,Executive,17836
201958,3,Deluxe,3,Married,2,0,1,0,0,Manager,
201959,4,Super Deluxe,3,Married,5,1,3,1,0,AVP,31627
201960,3,Basic,5,Single,4,0,1,0,1,Executive,17619
201961,3,Deluxe,3,Married,4,1,3,1,2,Manager,20679
201962,4,Super Deluxe,5,Married,1,0,4,0,0,AVP,30402
201963,4,Deluxe,3,Single,5,0,5,1,1,Manager,20985
201964,3,Basic,3,Married,2,1,5,1,0,Executive,17579
201965,3,Basic,5,Married,1,0,5,1,1,Executive,18041
201966,3,Basic,3,Single,2,0,1,0,0,Executive,18447
201967,3,King,3,Married,5,1,1,0,1,VP,34513
201968,3,Basic,3,Married,1,0,1,1,1,Executive,17773
201969,3,Deluxe,3,Married,1,0,1,0,0,Manager,22104
201970,3,Deluxe,3,Married,2,1,5,1,2,Manager,21322
201971,3,Basic,3,Married,2,0,3,1,1,Executive,17083
201972,3,Deluxe,5,Unmarried,1,0,1,1,1,Manager,23381
201973,3,Basic,3,Married,2,0,3,1,1,Executive,17691
201974,3,Deluxe,5,Married,3,0,1,0,2,Manager,
201975,3,Basic,3,Married,2,1,1,0,1,Executive,17659
201976,3,Standard,3,Married,2,0,1,1,0,Senior Manager,24434
201977,3,Deluxe,3,Married,2,0,1,0,0,Manager,20561
201978,5,Deluxe,3,Unmarried,2,0,5,0,1,Manager,21646
201979,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
201980,3,Standard,4,Married,3,0,3,1,1,Senior Manager,25725
201981,4,Deluxe,4,Married,3,1,4,0,1,Manager,23847
201982,4,Basic,3,Single,1,0,1,1,1,Executive,17045
201983,3,Basic,3,Single,2,1,5,1,1,Executive,16009
201984,3,Basic,5,Single,2,1,5,1,0,Executive,18348
201985,4,Basic,3,Married,2,0,1,1,1,Executive,16281
201986,1,Basic,5,Married,3,0,4,0,1,Executive,17819
201987,1,Deluxe,4,Married,1,0,4,1,0,Manager,19851
201988,4,Deluxe,3,Single,1,0,1,1,0,Manager,
201989,5,Basic,3,Married,2,0,1,0,2,Executive,17720
201990,1,Deluxe,4,Married,4,0,3,0,1,Manager,23120
201991,1,Deluxe,3,Married,2,1,1,1,0,Manager,19647
201992,1,Basic,3,Single,4,0,4,1,2,Executive,19680
201993,1,Basic,3,Married,2,1,1,0,1,Executive,18221
201994,4,Standard,4,Unmarried,2,0,1,1,0,Senior Manager,23621
201995,3,Deluxe,3,Single,1,0,1,1,1,Manager,19577
201996,4,Deluxe,3,Single,2,0,1,1,1,Manager,19553
201997,3,Deluxe,3,Single,2,0,4,1,1,Manager,20396
201998,3,Deluxe,3,Married,4,1,5,0,0,Manager,21796
201999,1,Deluxe,3,Unmarried,1,0,1,0,0,Manager,22625
202000,3,Standard,5,Married,2,0,4,0,2,Senior Manager,22412
202001,3,Standard,3,Unmarried,4,0,1,1,0,Senior Manager,26159
202002,,Deluxe,5,Single,3,0,1,1,1,Manager,19960
202003,4,Standard,5,Married,6,1,5,0,0,Senior Manager,25475
202004,1,Super Deluxe,3,Married,4,0,1,0,1,AVP,29814
202005,4,King,3,Married,4,0,1,1,1,VP,34141
202006,3,Deluxe,5,Single,1,0,4,1,1,Manager,20405
202007,3,Standard,5,Married,2,0,3,0,1,Senior Manager,23793
202008,4,King,3,Married,2,0,1,1,1,VP,34189
202009,3,Basic,4,Married,1,0,1,0,1,Executive,
202010,5,Basic,4,Single,1,1,1,1,2,Executive,17216
202011,1,Standard,5,Married,1,0,3,0,1,Senior Manager,26713
202012,3,Standard,3,Unmarried,5,1,1,0,1,Senior Manager,22861
202013,5,Basic,3,Single,3,0,3,0,0,Executive,18708
202014,3,Super Deluxe,3,Married,1,1,5,1,0,AVP,28770
202015,3,Deluxe,3,Married,1,0,3,1,2,Manager,20304
202016,3,Basic,3,Single,2,0,4,1,0,Executive,17642
202017,1,Basic,3,Married,7,1,3,0,0,Executive,17759
202018,4,Deluxe,3,Married,4,0,5,1,0,Manager,21804
202019,3,Deluxe,3,Single,4,0,4,0,1,Manager,21142
202020,3,Basic,5,Married,2,0,3,1,0,Executive,17500
202021,1,Deluxe,4,Married,1,0,1,0,0,Manager,21389
202022,3,Super Deluxe,3,Married,1,0,4,0,0,AVP,26103
202023,4,Basic,3,Single,1,1,3,0,0,Executive,17342
202024,4,Deluxe,5,Unmarried,1,0,3,1,0,Manager,21811
202025,3,Basic,4,Married,2,0,1,1,0,Executive,17297
202026,3,Deluxe,3,Single,3,0,5,1,1,Manager,17450
202027,3,Deluxe,5,Married,3,0,4,1,2,Manager,20093
202028,3,Deluxe,3,Married,2,0,4,1,2,Manager,20309
202029,3,Basic,3,Married,7,1,4,0,2,Executive,18057
202030,3,Deluxe,5,Married,4,0,5,1,1,Manager,20121
202031,4,Super Deluxe,5,Married,2,0,5,1,0,AVP,31856
202032,3,Basic,3,Single,2,1,3,1,0,Executive,17686
202033,3,Deluxe,3,Single,2,0,4,0,0,Manager,21180
202034,5,Deluxe,3,Unmarried,1,0,5,1,1,Manager,21632
202035,1,Basic,3,Single,2,0,1,0,1,Executive,18505
202036,1,Deluxe,3,Unmarried,5,1,4,0,1,Manager,21397
202037,3,Deluxe,3,Single,2,0,5,0,1,Manager,21274
202038,3,King,5,Married,6,1,1,1,,VP,34859
202039,4,Standard,5,Unmarried,2,0,1,0,0,Senior Manager,22587
202040,3,Basic,3,Married,1,0,3,1,0,Executive,
202041,5,Basic,3,Married,4,0,4,1,0,Executive,
202042,3,Deluxe,3,Married,5,0,1,0,1,Manager,
202043,4,Deluxe,5,Single,7,0,3,0,0,Manager,20326
202044,1,Basic,3,Single,3,0,1,1,1,Executive,18280
202045,3,Deluxe,5,Married,1,1,3,0,2,Manager,20485
202046,3,Deluxe,3,Married,1,0,3,1,1,Manager,
202047,3,Basic,5,Married,1,1,3,1,0,Executive,17782
202048,1,Deluxe,5,Single,7,1,1,0,0,Manager,20980
202049,4,Basic,5,Single,2,0,1,1,0,Executive,
202050,3,Basic,3,Married,2,0,3,1,2,Executive,17572
202051,5,Basic,3,Married,4,0,4,1,0,Executive,
202052,1,Deluxe,4,Married,2,0,3,0,0,Manager,
202053,3,Deluxe,5,Married,6,0,1,1,2,Manager,21500
202054,3,King,3,Married,2,0,5,1,1,VP,33430
202055,1,Basic,5,Married,2,1,3,0,0,Executive,16601
202056,4,Basic,4,Married,2,0,5,0,1,Executive,17694
202057,3,Deluxe,3,Married,1,0,1,1,0,Manager,18149
202058,3,Super Deluxe,3,Married,6,0,1,0,1,AVP,32639
202059,4,Basic,5,Married,2,1,1,0,0,Executive,17319
202060,3,Standard,3,Married,1,0,4,1,0,Senior Manager,26691
202061,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324
202062,3,Super Deluxe,3,Married,2,1,4,1,0,AVP,31752
202063,3,Deluxe,4,Married,1,0,5,1,1,Manager,20228
202064,1,Basic,3,Married,2,0,1,1,1,Executive,17700
202065,3,King,4,Single,1,1,3,1,0,VP,34246
202066,1,Basic,3,Single,4,0,3,1,1,Executive,17506
202067,4,Deluxe,3,Married,1,1,3,0,0,Manager,21062
202068,3,Basic,3,Single,7,0,3,1,1,Executive,
202069,3,Basic,4,Married,5,0,3,1,1,Executive,17143
202070,4,Deluxe,3,Married,2,0,4,1,1,Manager,21162
202071,4,Deluxe,3,Single,7,0,5,0,0,Manager,20094
202072,4,Deluxe,3,Unmarried,6,1,1,1,1,Manager,21877
202073,4,Basic,3,Single,2,0,3,1,0,Executive,17274
202074,3,Deluxe,4,Married,2,0,3,1,0,Manager,
202075,4,Deluxe,5,Married,3,0,5,1,0,Manager,21288
202076,4,Basic,3,Single,2,0,5,1,2,Executive,17553
202077,3,Standard,3,Married,2,0,4,0,0,Senior Manager,22654
202078,3,Deluxe,3,Single,5,0,1,1,0,Manager,20160
202079,3,Super Deluxe,5,Married,7,0,5,1,1,AVP,32159
202080,4,Standard,3,Married,2,1,3,1,1,Senior Manager,27808
202081,3,Standard,3,Unmarried,4,0,3,0,1,Senior Manager,25221
202082,3,Deluxe,4,Married,2,1,3,1,1,Manager,19779
202083,3,Basic,3,Married,1,0,1,1,0,Executive,
202084,4,Basic,3,Married,2,1,1,0,1,Executive,17366
202085,3,Basic,3,Married,2,0,1,0,0,Executive,16706
202086,3,Super Deluxe,3,Married,3,0,3,1,1,AVP,31307
202087,3,Deluxe,4,Single,1,0,1,1,1,Manager,20933
202088,1,Basic,5,Single,1,0,1,0,1,Executive,18424
202089,1,Deluxe,5,Married,2,0,4,0,1,Manager,
202090,4,Basic,5,Single,2,0,4,0,1,Executive,17559
202091,3,Deluxe,3,Married,2,1,3,1,1,Manager,21201
202092,3,Deluxe,3,Married,3,0,1,0,2,Manager,
202093,4,Basic,3,Married,1,0,5,0,0,Executive,
202094,4,Standard,3,Married,1,1,1,0,1,Senior Manager,25934
202095,3,Standard,5,Married,5,1,1,0,0,Senior Manager,25761
202096,1,Deluxe,3,Married,6,0,3,1,2,Manager,20175
202097,4,Super Deluxe,3,Married,4,0,5,0,1,AVP,28826
202098,4,Deluxe,3,Married,5,0,5,1,0,Manager,21334
202099,,Basic,3,Married,2,0,1,1,0,Executive,19936
202100,4,Deluxe,3,Married,7,0,1,1,1,Manager,19775
202101,1,Basic,3,Married,3,1,3,1,0,Executive,17818
202102,3,Basic,3,Single,6,1,1,1,1,Executive,17515
202103,4,Basic,5,Married,1,0,1,0,1,Executive,17342
202104,3,Deluxe,5,Married,2,1,4,0,2,Manager,
202105,4,Standard,3,Married,2,1,4,1,2,Senior Manager,25685
202106,3,Basic,4,Married,2,1,3,1,1,Executive,17022
202107,3,Basic,3,Married,1,0,5,1,0,Executive,17314
202108,4,Deluxe,5,Married,2,0,3,1,1,Manager,
202109,3,Basic,5,Married,3,0,4,0,0,Executive,18580
202110,4,Basic,3,Married,1,0,3,0,1,Executive,18162
202111,3,Deluxe,4,Married,2,0,3,1,1,Manager,21524
202112,4,Basic,4,Married,1,0,4,0,2,Executive,17899
202113,1,Deluxe,3,Married,3,1,5,1,0,Manager,20231
202114,3,Basic,3,Married,4,1,3,0,0,Executive,17356
202115,4,Basic,3,Married,7,1,1,1,1,Executive,17800
202116,3,Super Deluxe,3,Married,6,0,3,1,0,AVP,26836
202117,4,Standard,4,Married,4,0,3,1,1,Senior Manager,25903
202118,3,Basic,3,Married,6,0,1,1,0,Executive,17973
202119,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275
202120,3,Deluxe,3,Married,5,0,1,1,1,Manager,20562
202121,3,Deluxe,3,Married,1,1,1,1,1,Manager,19537
202122,3,Standard,4,Unmarried,2,1,5,0,0,Senior Manager,22642
202123,3,Super Deluxe,5,Married,2,0,5,1,1,AVP,32924
202124,4,Deluxe,3,Married,1,0,3,1,0,Manager,20204
202125,3,Basic,4,Married,4,1,5,0,1,Executive,17277
202126,3,Basic,3,Single,2,1,5,0,0,Executive,17795
202127,4,Basic,3,Married,7,0,5,1,1,Executive,17532
202128,3,Basic,5,Married,2,1,3,1,0,Executive,17559
202129,,Deluxe,3,Single,2,0,3,0,1,Manager,19908
202130,4,Basic,3,Married,1,1,1,1,0,Executive,17380
202131,3,Deluxe,4,Married,5,0,3,1,0,Manager,19765
202132,4,Basic,3,Single,2,0,4,1,0,Executive,17044
202133,3,Basic,3,Single,2,0,3,1,2,Executive,17693
202134,3,Deluxe,3,Married,1,1,5,1,0,Manager,21586
202135,4,Basic,3,Single,2,1,1,0,0,Executive,18294
202136,3,Deluxe,3,Married,1,1,5,1,1,Manager,
202137,5,Basic,3,Married,5,1,3,0,1,Executive,17778
202138,3,Basic,3,Married,6,0,3,0,0,Executive,17377
202139,3,Basic,5,Married,1,1,1,1,1,Executive,17404
202140,3,Basic,3,Single,2,0,1,0,0,Executive,17318
202141,3,Basic,4,Married,2,0,1,1,1,Executive,17008
202142,4,Deluxe,3,Single,1,0,3,1,0,Manager,21244
202143,4,Basic,5,Single,4,1,4,1,1,Executive,17799
202144,4,Standard,4,Married,3,1,5,1,1,Senior Manager,25552
202145,4,Basic,3,Married,4,0,4,1,1,Executive,17329
202146,3,Deluxe,3,Married,2,1,3,0,0,Manager,
202147,3,Standard,4,Married,5,0,4,0,1,Senior Manager,22403
202148,3,Basic,3,Married,5,0,1,1,0,Executive,17259
202149,3,Deluxe,3,Married,2,0,1,1,1,Manager,21932
202150,3,Basic,3,Single,3,0,3,1,2,Executive,19678
202151,3,Standard,5,Married,2,0,4,1,1,Senior Manager,28582
202152,4,Basic,4,Married,7,0,3,0,2,Executive,17332
202153,4,Basic,4,Married,2,1,1,0,1,Executive,17413
202154,4,Standard,4,Married,3,0,4,0,0,Senior Manager,24705
202155,4,Deluxe,5,Single,2,0,3,0,0,Manager,
202156,3,Basic,5,Single,3,1,4,1,1,Executive,19721
202157,3,Basic,3,Single,5,0,5,1,1,Executive,17519
202158,4,Basic,4,Single,2,1,1,1,1,Executive,17121
202159,3,Basic,5,Single,2,0,3,1,0,Executive,17973
202160,3,Deluxe,3,Married,1,1,4,1,0,Manager,20855
202161,3,Basic,4,Married,1,1,4,0,0,Executive,18617
202162,3,Deluxe,5,Married,2,0,1,1,0,Manager,21725
202163,4,Standard,3,Married,2,1,1,1,0,Senior Manager,25325
202164,4,Deluxe,3,Unmarried,1,0,4,1,1,Manager,21949
202165,4,Standard,3,Married,6,0,1,1,1,Senior Manager,25609
202166,3,Deluxe,4,Married,2,0,4,1,0,Manager,
202167,3,Basic,3,Married,2,0,3,0,1,Executive,17157
202168,3,Deluxe,3,Married,2,0,4,1,1,Manager,19601
202169,3,Super Deluxe,3,Married,3,0,1,1,2,AVP,32099
202170,3,Basic,3,Single,5,0,1,0,0,Executive,17479
202171,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852
202172,3,Standard,3,Married,6,0,3,1,0,Senior Manager,22264
202173,3,Deluxe,3,Single,2,1,3,1,0,Manager,20666
202174,3,Standard,3,Married,7,0,5,0,2,Senior Manager,22823
202175,1,Standard,3,Unmarried,1,0,1,0,0,Senior Manager,22880
202176,1,Super Deluxe,4,Unmarried,5,1,3,1,0,AVP,28194
202177,1,Deluxe,3,Married,2,1,1,1,0,Manager,20067
202178,3,Deluxe,3,Married,5,0,3,1,1,Manager,20079
202179,4,Basic,5,Single,1,1,3,0,1,Executive,17321
202180,3,Super Deluxe,3,Single,2,0,3,1,0,AVP,32444
202181,4,Basic,5,Single,7,1,5,1,0,Executive,17404
202182,3,Basic,3,Single,4,0,3,1,0,Executive,18452
202183,3,Basic,3,Married,4,0,5,1,0,Executive,17270
202184,3,Super Deluxe,3,Married,1,0,5,0,2,AVP,32399
202185,1,Deluxe,4,Married,2,1,3,1,0,Manager,20488
202186,3,King,3,Married,3,0,4,0,2,VP,34419
202187,3,Basic,4,Married,1,0,1,1,0,Executive,17811
202188,3,Deluxe,5,Married,2,1,1,1,0,Manager,18633
202189,3,Deluxe,3,Single,2,1,3,1,1,Manager,
202190,3,Basic,3,Married,5,1,1,0,0,Executive,17132
202191,3,Super Deluxe,3,Married,4,1,4,1,2,AVP,28973
