CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias),NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
200689,2005-01,1,20.0,Self Enquiry,1,10.0,Large Business,3.0,2013-12-08,8,12,2013,SE,3.0,Basic,5.0,Single,2.0,0,3,1,Executive,17973.0,Male,MS
200690,1994-01,0,31.0,Self Enquiry,1,18.0,Small Business,3.0,2015-07-21,21,7,2015,SE,3.0,Deluxe,3.0,Divorced,1.0,1,4,0,Manager,20855.0,Female,FD
200691,1989-01,0,36.0,Company Invited,1,15.0,Small Business,3.0,2015-01-29,29,1,2015,CI,3.0,Basic,4.0,Married,1.0,1,4,0,Executive,18617.0,Male,MM
200692,1993-01,0,32.0,Self Enquiry,1,9.0,Small Business,4.0,2013-07-17,17,7,2013,SE,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,Manager,21725.0,Female,FD
200693,1989-01,1,36.0,Self Enquiry,3,9.0,Salaried,2.0,2010-05-18,18,5,2010,SE,4.0,Standard,3.0,Divorced,2.0,1,2,1,Senior Manager,25325.0,Male,MD
200694,1992-01,0,33.0,Self Enquiry,1,6.0,Salaried,2.0,2010-09-29,29,9,2010,SE,4.0,Deluxe,3.0,Unmarried,1.0,0,4,0,Manager,21949.0,Female,FU
200695,1988-01,1,37.0,Self Enquiry,3,6.0,Salaried,3.0,2011-07-03,3,7,2011,SE,4.0,Standard,3.0,Divorced,6.0,0,2,1,Senior Manager,25609.0,Male,MD
200696,1980-01,0,45.0,Company Invited,1,13.0,Salaried,3.0,2010-11-27,27,11,2010,CI,3.0,Deluxe,4.0,Divorced,2.0,0,4,1,Manager,22347.0,Male,MD
200697,1996-01,0,29.0,Company Invited,3,26.0,Large Business,3.0,2013-12-30,30,12,2013,CI,3.0,Basic,3.0,Divorced,2.0,0,3,0,Executive,17157.0,Female,FD
200698,1990-01,0,35.0,Self Enquiry,3,13.0,Small Business,2.0,2010-05-01,1,5,2010,SE,3.0,Deluxe,3.0,Divorced,2.0,0,4,1,Manager,19601.0,Female,FD
200699,1973-01,0,52.0,Self Enquiry,1,6.0,Salaried,4.0,2014-02-26,26,2,2014,SE,3.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,AVP,32099.0,Male,MD
200700,1967-01,1,58.0,Self Enquiry,1,8.0,Large Business,3.0,2013-08-13,13,8,2013,SE,3.0,Basic,3.0,Single,5.0,0,2,1,Executive,17479.0,Male,MS
200701,1972-01,0,53.0,Self Enquiry,3,8.0,Small Business,2.0,2011-01-23,23,1,2011,SE,3.0,Super Deluxe,3.0,Married,7.0,0,3,1,AVP,29852.0,Male,MM
200702,1995-01,0,30.0,Self Enquiry,3,14.0,Salaried,3.0,2015-06-20,20,6,2015,SE,3.0,Standard,3.0,Married,6.0,0,3,1,Senior Manager,22264.0,Male,MM
200703,1987-01,0,38.0,Company Invited,3,16.0,Large Business,3.0,2014-03-13,13,3,2014,CI,3.0,Deluxe,3.0,Single,2.0,1,3,0,Manager,20666.0,Female,FS
200704,1990-01,0,35.0,Self Enquiry,3,9.0,Salaried,4.0,2012-11-18,18,11,2012,SE,3.0,Standard,3.0,Married,7.0,0,5,0,Senior Manager,22823.0,Male,MM
200705,1986-01,0,39.0,Self Enquiry,3,8.0,Salaried,3.0,2015-12-19,19,12,2015,SE,1.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,22880.0,Male,MU
200706,1985-01,1,40.0,Company Invited,3,30.0,Salaried,5.0,2012-09-29,29,9,2012,CI,1.0,Super Deluxe,4.0,Unmarried,5.0,1,3,1,AVP,28194.0,Female,FU
200707,1978-01,0,47.0,Company Invited,1,22.0,Small Business,3.0,2014-10-20,20,10,2014,CI,1.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,20067.0,Male,MM
200708,1989-01,0,36.0,Company Invited,3,14.0,Large Business,2.0,2013-10-19,19,10,2013,CI,3.0,Deluxe,3.0,Married,5.0,0,3,1,Manager,20079.0,Male,MM
200709,1994-01,1,31.0,Company Invited,1,15.0,Small Business,2.0,2015-08-12,12,8,2015,CI,4.0,Basic,5.0,Single,1.0,1,3,1,Executive,17321.0,Male,MS
200710,1992-01,0,33.0,Company Invited,3,23.0,Salaried,3.0,2013-10-10,10,10,2013,CI,3.0,Super Deluxe,3.0,Single,2.0,0,3,1,AVP,32444.0,Male,MS
200711,1996-01,1,29.0,Self Enquiry,1,16.0,Salaried,4.0,2010-07-05,5,7,2010,SE,4.0,Basic,5.0,Single,7.0,1,5,1,Executive,17404.0,Female,FS
200712,1989-01,0,36.0,Self Enquiry,1,19.0,Salaried,2.0,2011-08-19,19,8,2011,SE,3.0,Basic,3.0,Single,4.0,0,3,1,Executive,18452.0,Female,FS
200713,1980-01,0,45.0,Self Enquiry,1,6.0,Small Business,4.0,2011-07-20,20,7,2011,SE,3.0,Basic,3.0,Married,4.0,0,5,0,Executive,17270.0,Female,FM
200714,1975-01,0,50.0,Self Enquiry,1,6.0,Small Business,5.0,2010-12-12,12,12,2010,SE,3.0,Super Deluxe,3.0,Married,1.0,0,5,0,AVP,32399.0,Male,MM
200715,1992-01,0,33.0,Company Invited,1,6.0,Salaried,3.0,2011-03-31,31,3,2011,CI,1.0,Deluxe,4.0,Divorced,2.0,1,3,0,Manager,20488.0,Female,FD
200716,1984-01,0,41.0,Company Invited,1,15.0,Small Business,5.0,2011-10-02,2,10,2011,CI,3.0,King,3.0,Married,3.0,0,4,1,VP,34419.0,Male,MM
200717,1998-01,0,27.0,Self Enquiry,1,22.0,Large Business,2.0,2010-04-01,1,4,2010,SE,3.0,Basic,4.0,Divorced,1.0,0,2,1,Executive,17811.0,Female,FD
200718,1989-01,0,36.0,Company Invited,1,29.0,Salaried,2.0,2013-05-15,15,5,2013,CI,3.0,Deluxe,5.0,Divorced,2.0,1,2,1,Manager,18633.0,Male,MD
200719,1989-01,0,36.0,Self Enquiry,3,10.0,Salaried,3.0,2011-03-11,11,3,2011,SE,3.0,Deluxe,3.0,Single,2.0,1,3,1,Manager,22347.0,Female,FS
200720,1995-01,1,30.0,Self Enquiry,1,28.0,Salaried,3.0,2015-12-12,12,12,2015,SE,3.0,Basic,3.0,Divorced,5.0,1,2,0,Executive,17132.0,Female,FD
200721,1975-01,0,50.0,Self Enquiry,1,30.0,Salaried,3.0,2014-05-12,12,5,2014,SE,3.0,Super Deluxe,3.0,Divorced,4.0,1,4,0,AVP,28973.0,Male,MD
200722,1987-01,0,38.0,Company Invited,1,16.0,Small Business,5.0,2013-11-19,19,11,2013,CI,3.0,Basic,3.0,Divorced,1.0,0,5,0,Executive,17684.0,Male,MD
200723,1979-01,0,46.0,Self Enquiry,1,13.0,Small Business,5.0,2013-12-09,9,12,2013,SE,3.0,Standard,3.0,Married,7.0,0,2,0,Senior Manager,25845.0,Male,MM
200724,2001-01,0,24.0,Self Enquiry,1,13.0,Small Business,3.0,2014-11-21,21,11,2014,SE,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,22347.0,Female,FM
200725,1989-01,1,36.0,Self Enquiry,1,20.0,Salaried,3.0,2010-08-20,20,8,2010,SE,4.0,Basic,4.0,Married,2.0,1,5,1,Executive,22347.0,Male,MM
200726,1989-01,0,36.0,Company Invited,1,6.0,Salaried,5.0,2011-04-17,17,4,2011,CI,3.0,Deluxe,5.0,Divorced,2.0,0,5,1,Manager,22347.0,Female,FD
200727,2007-01,0,18.0,Company Invited,1,11.0,Salaried,4.0,2011-09-22,22,9,2011,CI,3.0,Basic,3.0,Single,2.0,0,2,1,Executive,16051.0,Male,MS
200728,1971-01,0,54.0,Self Enquiry,1,23.0,Large Business,2.0,2011-10-24,24,10,2011,SE,3.0,Standard,3.0,Divorced,1.0,0,5,1,Senior Manager,25739.0,Female,FD
200729,1990-01,0,35.0,Self Enquiry,1,31.0,Small Business,3.0,2013-03-28,28,3,2013,SE,3.0,Standard,3.0,Married,2.0,1,3,1,Senior Manager,25388.0,Female,FM
200730,1995-01,0,30.0,Self Enquiry,1,14.0,Salaried,5.0,2014-11-24,24,11,2014,SE,1.0,Standard,5.0,Divorced,1.0,1,2,0,Senior Manager,26416.0,Female,FD
200731,2005-01,1,20.0,Self Enquiry,1,17.0,Small Business,4.0,2015-06-12,12,6,2015,SE,4.0,Basic,5.0,Single,2.0,1,3,0,Executive,17600.0,Female,FS
200732,1995-01,1,30.0,Company Invited,1,11.0,Small Business,2.0,2011-08-16,16,8,2011,CI,3.0,Basic,4.0,Single,1.0,0,3,0,Executive,17422.0,Female,FS
200733,1999-01,0,26.0,Self Enquiry,1,8.0,Small Business,3.0,2013-06-23,23,6,2013,SE,1.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,20472.0,Male,MD
200734,2003-01,0,22.0,Self Enquiry,1,14.0,Salaried,3.0,2010-03-25,25,3,2010,SE,5.0,Basic,5.0,Divorced,2.0,0,2,1,Executive,17451.0,Male,MD
200735,1977-01,0,48.0,Self Enquiry,1,13.0,Salaried,3.0,2010-01-01,1,1,2010,SE,4.0,Deluxe,3.0,Single,3.0,0,2,0,Manager,22347.0,Male,MS
200736,1977-01,0,48.0,Self Enquiry,1,10.0,Salaried,4.0,2011-05-03,3,5,2011,SE,4.0,Standard,3.0,Unmarried,1.0,0,5,1,Senior Manager,25999.0,Male,MU
200737,1984-01,0,41.0,Self Enquiry,1,13.0,Small Business,2.0,2015-04-02,2,4,2015,SE,4.0,Deluxe,3.0,Single,7.0,0,3,1,Manager,20003.0,Female,FS
200738,1986-01,0,39.0,Self Enquiry,1,6.0,Salaried,4.0,2013-08-11,11,8,2013,SE,4.0,Super Deluxe,3.0,Divorced,2.0,0,3,0,AVP,27742.0,Female,FD
200739,1998-01,0,27.0,Self Enquiry,1,8.0,Salaried,3.0,2011-11-20,20,11,2011,SE,3.0,Deluxe,3.0,Divorced,1.0,0,5,0,Manager,22347.0,Female,FD
200740,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,2.0,2015-10-12,12,10,2015,SE,3.0,Basic,3.0,Married,2.0,0,5,1,Executive,22347.0,Male,MM
200741,1983-01,0,42.0,Self Enquiry,3,11.0,Small Business,3.0,2013-08-07,7,8,2013,SE,3.0,King,3.0,Divorced,7.0,0,4,0,VP,33303.0,Male,MD
200742,1975-01,0,50.0,Self Enquiry,1,15.0,Salaried,3.0,2015-09-19,19,9,2015,SE,3.0,Basic,3.0,Divorced,5.0,0,5,1,Executive,17380.0,Male,MD
200743,1966-01,0,59.0,Self Enquiry,1,8.0,Salaried,5.0,2015-02-28,28,2,2015,SE,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,AVP,28726.0,Female,FS
200744,1988-01,1,37.0,Self Enquiry,1,13.0,Small Business,3.0,2014-10-31,31,10,2014,SE,5.0,Deluxe,4.0,Divorced,6.0,0,4,1,Manager,19777.0,Female,FD
200745,1970-01,0,55.0,Company Invited,1,24.0,Small Business,5.0,2012-12-05,5,12,2012,CI,3.0,Deluxe,4.0,Divorced,4.0,1,5,1,Manager,21385.0,Male,MD
200746,1984-01,0,41.0,Company Invited,1,13.0,Salaried,3.0,2014-09-27,27,9,2014,CI,5.0,King,3.0,Married,2.0,0,4,1,VP,34973.0,Female,FM
200747,1987-01,0,38.0,Self Enquiry,3,9.0,Salaried,3.0,2015-09-16,16,9,2015,SE,3.0,Deluxe,3.0,Unmarried,1.0,1,3,1,Manager,21861.0,Male,MU
200748,1999-01,1,26.0,Company Invited,3,35.0,Small Business,3.0,2010-12-22,22,12,2010,CI,4.0,Deluxe,5.0,Single,1.0,0,3,0,Manager,19969.0,Male,MS
200749,1973-01,1,52.0,Self Enquiry,3,8.0,Small Business,3.0,2011-08-03,3,8,2011,SE,5.0,King,3.0,Divorced,2.0,0,3,1,VP,34845.0,Female,FD
200750,1981-01,0,44.0,Self Enquiry,3,34.0,Small Business,3.0,2011-01-17,17,1,2011,SE,1.0,Super Deluxe,3.0,Divorced,4.0,1,2,1,AVP,28320.0,Female,FD
200751,1975-01,0,50.0,Company Invited,3,6.0,Salaried,4.0,2012-12-01,1,12,2012,CI,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,Manager,21347.0,Female,FD
200752,1989-01,1,36.0,Self Enquiry,1,22.0,Salaried,2.0,2013-12-07,7,12,2013,SE,1.0,Basic,5.0,Single,2.0,0,2,1,Executive,17743.0,Female,FS
200753,1986-01,0,39.0,Company Invited,1,28.0,Small Business,2.0,2013-08-09,9,8,2013,CI,3.0,Standard,5.0,Unmarried,2.0,1,5,1,Senior Manager,25880.0,Female,FU
200754,1992-01,0,33.0,Company Invited,3,14.0,Salaried,3.0,2011-07-20,20,7,2011,CI,4.0,Basic,3.0,Single,1.0,0,2,1,Executive,17342.0,Female,FS
200755,1980-01,0,45.0,Self Enquiry,3,17.0,Salaried,3.0,2014-04-20,20,4,2014,SE,3.0,Super Deluxe,3.0,Divorced,4.0,0,4,1,AVP,32650.0,Female,FD
200756,1989-01,0,36.0,Company Invited,1,35.0,Small Business,3.0,2011-06-09,9,6,2011,CI,3.0,Basic,3.0,Single,1.0,0,3,1,Executive,22347.0,Female,FS
200757,1991-01,0,34.0,Self Enquiry,3,6.0,Small Business,5.0,2015-08-31,31,8,2015,SE,1.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,24725.0,Male,MM
200758,1966-01,0,59.0,Self Enquiry,3,6.0,Large Business,4.0,2013-02-28,28,2,2013,SE,3.0,Standard,3.0,Divorced,4.0,1,2,0,Senior Manager,26904.0,Male,MD
200759,1980-01,0,45.0,Self Enquiry,2,30.0,Small Business,2.0,2013-03-01,1,3,2013,SE,3.0,Basic,4.0,Single,2.0,0,4,0,Executive,17177.0,Male,MS
200760,1972-01,0,53.0,Company Invited,3,8.0,Small Business,3.0,2011-07-05,5,7,2011,CI,4.0,Standard,4.0,Divorced,3.0,0,2,0,Senior Manager,22525.0,Female,FD
200761,1989-01,1,36.0,Self Enquiry,1,13.0,Salaried,2.0,2010-09-01,1,9,2010,SE,3.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,19834.0,Male,MM
200762,1999-01,1,26.0,Company Invited,1,8.0,Salaried,2.0,2013-07-05,5,7,2013,CI,3.0,Basic,5.0,Divorced,7.0,1,5,1,Executive,17042.0,Male,MD
200763,1991-01,0,34.0,Self Enquiry,3,16.0,Salaried,3.0,2011-03-16,16,3,2011,SE,3.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,17220.0,Female,FD
200764,1997-01,0,28.0,Self Enquiry,3,16.0,Small Business,4.0,2015-09-08,8,9,2015,SE,3.0,Basic,4.0,Divorced,2.0,0,5,1,Executive,16052.0,Male,MD
200765,1987-01,0,38.0,Company Invited,1,9.0,Salaried,3.0,2012-01-23,23,1,2012,CI,3.0,Basic,3.0,Divorced,4.0,0,3,1,Executive,17821.0,Male,MD
200766,1975-01,0,50.0,Self Enquiry,1,8.0,Small Business,4.0,2014-03-27,27,3,2014,SE,3.0,King,3.0,Divorced,3.0,1,2,1,VP,34237.0,Male,MD
200767,1989-01,0,36.0,Self Enquiry,1,9.0,Salaried,2.0,2010-11-04,4,11,2010,SE,3.0,Deluxe,4.0,Single,4.0,0,4,1,Manager,22347.0,Female,FS
200768,1985-01,0,40.0,Self Enquiry,3,32.0,Small Business,4.0,2010-11-04,4,11,2010,SE,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,Manager,23396.0,Male,MD
200769,1999-01,0,26.0,Company Invited,1,6.0,Small Business,3.0,2011-12-06,6,12,2011,CI,4.0,Basic,3.0,Married,2.0,0,2,1,Executive,17007.0,Female,FM
200770,1979-01,0,46.0,Self Enquiry,1,6.0,Small Business,3.0,2010-12-15,15,12,2010,SE,3.0,King,3.0,Married,1.0,0,5,1,VP,34627.0,Male,MM
200771,1971-01,0,54.0,Self Enquiry,3,8.0,Salaried,2.0,2014-06-30,30,6,2014,SE,4.0,Standard,3.0,Divorced,7.0,0,5,1,Senior Manager,25686.0,Female,FD
200772,1969-01,0,56.0,Company Invited,1,15.0,Small Business,3.0,2015-10-08,8,10,2015,CI,3.0,Basic,3.0,Divorced,3.0,0,2,0,Executive,17942.0,Female,FD
200773,1989-01,0,36.0,Self Enquiry,1,18.0,Small Business,2.0,2015-12-28,28,12,2015,SE,4.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,23858.0,Female,FU
200774,1970-01,0,55.0,Company Invited,1,8.0,Small Business,3.0,2011-11-21,21,11,2011,CI,4.0,Super Deluxe,5.0,Single,1.0,0,3,1,AVP,31756.0,Male,MS
200775,1982-01,0,43.0,Self Enquiry,3,31.0,Small Business,4.0,2012-03-08,8,3,2012,SE,4.0,Standard,3.0,Married,6.0,0,4,1,Senior Manager,25798.0,Male,MM
200776,2005-01,1,20.0,Company Invited,3,15.0,Small Business,2.0,2010-05-02,2,5,2010,CI,3.0,Basic,3.0,Single,2.0,1,4,0,Executive,17323.0,Female,FS
200777,2004-01,1,21.0,Self Enquiry,1,16.0,Salaried,2.0,2013-07-27,27,7,2013,SE,4.0,Basic,5.0,Single,2.0,0,3,1,Executive,16416.0,Female,FS
200778,1979-01,0,46.0,Self Enquiry,1,13.0,Salaried,5.0,2010-03-29,29,3,2010,SE,4.0,Deluxe,5.0,Married,1.0,1,2,1,Manager,19615.0,Female,FM
200779,1974-01,1,51.0,Self Enquiry,1,10.0,Salaried,3.0,2014-03-02,2,3,2014,SE,3.0,Basic,3.0,Divorced,1.0,1,2,1,Executive,17461.0,Male,MD
200780,1997-01,1,28.0,Company Invited,1,30.0,Large Business,3.0,2012-03-17,17,3,2012,CI,4.0,Standard,5.0,Unmarried,2.0,0,2,0,Senior Manager,23722.0,Male,MU
200781,1989-01,0,36.0,Self Enquiry,1,6.0,Small Business,3.0,2012-11-25,25,11,2012,SE,4.0,Basic,5.0,Divorced,2.0,0,3,0,Executive,22347.0,Male,MD
200782,1995-01,0,30.0,Self Enquiry,1,26.0,Salaried,2.0,2013-10-27,27,10,2013,SE,3.0,Deluxe,5.0,Divorced,1.0,0,4,1,Manager,24957.0,Male,MD
200783,1989-01,0,36.0,Self Enquiry,1,13.0,Large Business,3.0,2010-09-03,3,9,2010,SE,1.0,Basic,3.0,Divorced,2.0,0,3,1,Executive,18376.0,Female,FD
200784,1987-01,0,38.0,Self Enquiry,1,23.0,Salaried,5.0,2010-05-20,20,5,2010,SE,4.0,Standard,3.0,Divorced,1.0,0,2,0,Senior Manager,23823.0,Female,FD
200785,1985-01,0,40.0,Self Enquiry,1,26.0,Large Business,4.0,2015-05-30,30,5,2015,SE,3.0,Standard,3.0,Divorced,5.0,0,3,1,Senior Manager,25322.0,Male,MD
200786,1998-01,0,27.0,Company Invited,1,13.0,Salaried,3.0,2013-03-13,13,3,2013,CI,5.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,19621.0,Male,MD
200787,1970-01,0,55.0,Company Invited,1,8.0,Salaried,4.0,2013-05-14,14,5,2013,CI,3.0,Standard,4.0,Divorced,4.0,0,2,1,Senior Manager,25976.0,Male,MD
200788,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,3.0,2013-08-24,24,8,2013,SE,3.0,Deluxe,3.0,Single,4.0,0,4,1,Manager,18660.0,Female,FS
200789,1981-01,1,44.0,Self Enquiry,2,6.0,Small Business,3.0,2014-06-26,26,6,2014,SE,4.0,Standard,5.0,Divorced,1.0,0,4,1,Senior Manager,25482.0,Male,MD
200790,1992-01,0,33.0,Self Enquiry,1,11.0,Salaried,2.0,2013-04-11,11,4,2013,SE,4.0,Standard,3.0,Married,5.0,0,3,0,Senior Manager,22119.0,Male,MM
200791,1990-01,1,35.0,Self Enquiry,3,10.0,Large Business,3.0,2011-07-06,6,7,2011,SE,3.0,Standard,5.0,Unmarried,1.0,1,4,1,Senior Manager,24582.0,Male,MU
200792,1992-01,1,33.0,Company Invited,1,13.0,Small Business,2.0,2012-12-29,29,12,2012,CI,4.0,Deluxe,3.0,Single,2.0,0,5,1,Manager,19508.0,Female,FS
200793,1997-01,0,28.0,Self Enquiry,1,21.0,Salaried,3.0,2014-08-09,9,8,2014,SE,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17207.0,Male,MM
200794,1991-01,0,34.0,Company Invited,1,9.0,Salaried,2.0,2010-07-02,2,7,2010,CI,3.0,Deluxe,3.0,Unmarried,1.0,0,2,1,Manager,22756.0,Male,MU
200795,1988-01,0,37.0,Self Enquiry,3,16.0,Salaried,2.0,2014-04-12,12,4,2014,SE,4.0,Deluxe,3.0,Married,3.0,1,4,0,Manager,21694.0,Female,FM
200796,1989-01,1,36.0,Self Enquiry,1,10.0,Large Business,2.0,2011-04-26,26,4,2011,SE,3.0,Basic,3.0,Divorced,2.0,1,3,1,Executive,18691.0,Male,MD
200797,1999-01,1,26.0,Self Enquiry,1,27.0,Small Business,3.0,2014-11-15,15,11,2014,SE,3.0,Basic,3.0,Married,2.0,0,5,1,Executive,17377.0,Male,MM
200798,1992-01,1,33.0,Self Enquiry,1,31.0,Small Business,2.0,2012-03-07,7,3,2012,SE,4.0,Basic,4.0,Single,5.0,1,4,0,Executive,17313.0,Male,MS
200799,1983-01,0,42.0,Self Enquiry,1,8.0,Small Business,3.0,2010-11-17,17,11,2010,SE,3.0,Super Deluxe,5.0,Divorced,1.0,0,3,1,AVP,32665.0,Male,MD
200800,1997-01,1,28.0,Company Invited,1,6.0,Small Business,2.0,2015-12-11,11,12,2015,CI,4.0,Basic,4.0,Married,2.0,0,4,0,Executive,17596.0,Male,MM
200801,1975-01,1,50.0,Company Invited,3,13.0,Salaried,2.0,2011-07-18,18,7,2011,CI,3.0,Deluxe,3.0,Single,4.0,1,2,0,Manager,19728.0,Male,MS
200802,1992-01,0,33.0,Company Invited,3,13.0,Salaried,1.0,2014-01-23,23,1,2014,CI,3.0,Deluxe,4.0,Divorced,1.0,0,4,1,Manager,22347.0,Female,FD
200803,1991-01,0,34.0,Company Invited,1,9.0,Salaried,2.0,2014-05-06,6,5,2014,CI,4.0,Basic,3.0,Divorced,4.0,0,2,1,Executive,17979.0,Male,MD
200804,1977-01,0,48.0,Company Invited,1,6.0,Small Business,2.0,2015-03-11,11,3,2015,CI,1.0,Super Deluxe,3.0,Single,3.0,0,2,0,AVP,31885.0,Male,MS
200805,1980-01,0,45.0,Company Invited,3,15.0,Salaried,3.0,2011-06-17,17,6,2011,CI,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,20593.0,Female,FD
200806,1973-01,0,52.0,Self Enquiry,1,13.0,Salaried,3.0,2013-11-26,26,11,2013,SE,3.0,Standard,4.0,Unmarried,1.0,0,3,1,Senior Manager,25445.0,Male,MU
200807,1987-01,0,38.0,Self Enquiry,3,16.0,Small Business,3.0,2015-02-07,7,2,2015,SE,4.0,Standard,3.0,Married,1.0,1,3,1,Senior Manager,23740.0,Male,MM
200808,1996-01,0,29.0,Self Enquiry,1,34.0,Salaried,4.0,2013-01-17,17,1,2013,SE,3.0,Basic,3.0,Married,5.0,0,5,0,Executive,17514.0,Female,FM
200809,1997-01,0,28.0,Self Enquiry,1,9.0,Small Business,3.0,2013-08-06,6,8,2013,SE,3.0,Standard,4.0,Married,1.0,0,4,0,Senior Manager,22655.0,Female,FM
200810,1979-01,0,46.0,Self Enquiry,3,9.0,Small Business,2.0,2012-03-01,1,3,2012,SE,3.0,Super Deluxe,3.0,Divorced,4.0,0,2,1,AVP,32465.0,Male,MD
200811,1987-01,0,38.0,Self Enquiry,3,8.0,Small Business,2.0,2012-09-04,4,9,2012,SE,3.0,Standard,4.0,Unmarried,1.0,0,4,1,Senior Manager,22351.0,Male,MU
200812,1982-01,0,43.0,Company Invited,1,33.0,Salaried,2.0,2014-10-31,31,10,2014,CI,3.0,Standard,5.0,Divorced,1.0,0,4,0,Senior Manager,25820.0,Female,FD
200813,1986-01,1,39.0,Company Invited,1,8.0,Salaried,2.0,2010-07-14,14,7,2010,CI,3.0,Super Deluxe,3.0,Married,1.0,0,3,1,AVP,27169.0,Male,MM
200814,1985-01,0,40.0,Self Enquiry,1,20.0,Small Business,3.0,2012-07-06,6,7,2012,SE,4.0,King,3.0,Single,2.0,0,3,1,VP,34626.0,Male,MS
200815,2004-01,0,21.0,Self Enquiry,1,6.0,Large Business,5.0,2012-11-09,9,11,2012,SE,4.0,Basic,4.0,Single,2.0,1,5,0,Executive,17070.0,Female,FS
200816,1986-01,0,39.0,Company Invited,1,15.0,Salaried,3.0,2013-08-13,13,8,2013,CI,3.0,Deluxe,4.0,Unmarried,21.0,0,2,1,Manager,21782.0,Male,MU
200817,1989-01,0,36.0,Company Invited,1,24.0,Salaried,3.0,2010-02-11,11,2,2010,CI,3.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,22779.0,Male,MU
200818,1994-01,0,31.0,Company Invited,3,26.0,Salaried,4.0,2011-05-03,3,5,2011,CI,1.0,Basic,3.0,Divorced,1.0,0,5,1,Executive,17791.0,Male,MD
200819,1997-01,0,28.0,Self Enquiry,1,8.0,Salaried,5.0,2014-03-06,6,3,2014,SE,4.0,Basic,4.0,Divorced,1.0,0,2,0,Executive,18201.0,Male,MD
200820,1990-01,0,35.0,Company Invited,3,17.0,Small Business,2.0,2010-01-30,30,1,2010,CI,4.0,Deluxe,3.0,Married,2.0,0,5,0,Manager,19968.0,Male,MM
200821,1976-01,0,49.0,Self Enquiry,3,14.0,Large Business,2.0,2015-08-05,5,8,2015,SE,4.0,Super Deluxe,4.0,Divorced,7.0,0,4,1,AVP,28120.0,Male,MD
200822,1989-01,0,36.0,Company Invited,1,8.0,Salaried,5.0,2011-01-18,18,1,2011,CI,3.0,Deluxe,3.0,Single,3.0,0,4,1,Manager,22347.0,Male,MS
200823,1996-01,0,29.0,Company Invited,1,16.0,Salaried,3.0,2014-08-29,29,8,2014,CI,3.0,Basic,4.0,Married,1.0,0,5,1,Executive,18291.0,Female,FM
200824,1983-01,0,42.0,Self Enquiry,1,13.0,Small Business,2.0,2012-01-05,5,1,2012,SE,5.0,Deluxe,3.0,Single,5.0,0,3,1,Manager,22347.0,Male,MS
200825,1996-01,0,29.0,Self Enquiry,1,14.0,Small Business,3.0,2010-08-15,15,8,2010,SE,4.0,Deluxe,3.0,Divorced,2.0,1,3,0,Manager,20056.0,Male,MD
200826,1987-01,0,38.0,Self Enquiry,2,6.0,Salaried,2.0,2010-03-13,13,3,2010,SE,1.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,17844.0,Male,MD
200827,1997-01,0,28.0,Company Invited,1,12.0,Salaried,2.0,2010-07-17,17,7,2010,CI,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,17703.0,Male,MM
200828,2007-01,1,18.0,Company Invited,1,14.0,Small Business,3.0,2015-05-27,27,5,2015,CI,3.0,Basic,3.0,Single,2.0,0,5,0,Executive,16904.0,Male,MS
200829,1992-01,1,33.0,Self Enquiry,3,15.0,Small Business,4.0,2011-12-27,27,12,2011,SE,3.0,Deluxe,5.0,Unmarried,1.0,1,3,0,Manager,23224.0,Female,FU
200830,1984-01,0,41.0,Self Enquiry,1,13.0,Salaried,2.0,2015-06-28,28,6,2015,SE,3.0,Basic,3.0,Divorced,4.0,1,3,1,Executive,19766.0,Male,MD
200831,1994-01,1,31.0,Company Invited,1,21.0,Small Business,5.0,2010-07-19,19,7,2010,CI,3.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,17610.0,Male,MD
